cruise,cast,niskin,date,sal00,sal11,sigma_t00,sigma_t11,oxsatmm_kg,sbox0mm_kg,sbox1mm_kg,potemp090c,potemp190c,svcm,svcm1,scan,timej,times,prdm,depsm,t090c,t190c,t2_t190c,c0s_m,c1s_m,v0,cstarat0,v1,fleco_afl,v2,altm,v3,v4,sbeox0v,v5,sbeox1v,v6,par,cpar,v7,spar,latitude,longitude
EN687,5,8,2022-07-30 11:53:00+00:00,34.3516,34.3643,25.0113,24.996,239.04174,276.841,279.857,17.0173,17.1231,1512.66,1512.99,15337.0,211.495127,639.0,30.555,30.317,17.0223,17.1281,0.1058,4.418981,4.430835,4.1719,0.8714,0.3829,1.9378,1.7925,35.85,1.5484,3.0366,3.0368,2.627,2.6272,0.1611,3.3516,1.1031,0.0,303.84,40.70232,-70.88496
EN687,5,9,2022-07-30 11:53:06+00:00,34.3385,34.3556,25.0204,24.9999,239.43558,278.045,280.624,16.9363,17.0784,1512.4,1512.85,15500.0,211.495206,645.792,30.663,30.424,16.9413,17.0834,0.1421,4.409549,4.425449,4.1704,0.8729,0.3952,2.0109,1.787,35.74,1.5367,3.0455,3.0457,2.6396,2.6398,0.1612,3.2594,1.0731,0.0,303.73,40.70234,-70.88498
EN687,5,10,2022-07-30 11:53:13+00:00,34.3565,34.3682,25.0044,24.9964,238.82686,276.646,278.3,17.0624,17.1337,1512.8,1513.03,15671.0,211.495288,652.917,30.495,30.257,17.0674,17.1387,0.0713,4.423967,4.432317,4.1714,0.8719,0.4114,2.1086,1.7897,35.8,1.5515,3.05,3.0502,2.6292,2.6294,0.1612,3.3763,1.1127,0.0,303.43,40.70237,-70.885
EN687,5,11,2022-07-30 11:53:22+00:00,34.3674,34.354,24.992,25.001,238.40988,273.226,274.366,17.1496,17.0685,1513.07,1512.82,15884.0,211.495391,661.792,30.454,30.217,17.1546,17.0735,-0.0811,4.433785,4.424276,4.1713,0.8721,0.4576,2.3856,1.784,35.68,1.5524,3.0412,3.0414,2.616,2.6162,0.1614,3.3836,1.1278,0.0,300.03,40.70241,-70.885
EN687,5,12,2022-07-30 11:53:29+00:00,34.3334,34.353,25.0118,25.0053,239.35269,276.411,276.652,16.9561,17.0472,1512.46,1512.75,16037.0,211.495465,668.167,30.661,30.422,16.9611,17.0522,0.091,4.4109,4.422078,4.1697,0.8736,0.4216,2.1697,1.7813,35.63,1.5356,3.0493,3.0495,2.6279,2.6281,0.1614,3.251,1.0884,0.0,298.7,40.70243,-70.88502
EN687,5,13,2022-07-30 11:54:53+00:00,33.5863,33.5879,23.346,23.3479,222.08045,253.637,255.549,21.2629,21.2603,1523.63,1523.62,18066.0,211.496443,752.708,16.214,16.088,21.266,21.2634,-0.0026,4.744038,4.743985,4.3408,0.7105,0.1579,0.5876,2.483,49.66,2.2066,3.0141,3.0144,2.6156,2.6158,0.1624,15.607,5.6557,0.0,275.95,40.70275,-70.88518
EN687,5,14,2022-07-30 11:55:00+00:00,33.5956,33.5957,23.3639,23.3607,222.22533,256.142,257.601,21.2231,21.2352,1523.53,1523.56,18223.0,211.496519,759.25,16.114,15.989,21.2262,21.2382,0.0121,4.741271,4.742481,4.3449,0.7067,0.1567,0.5804,2.4959,49.92,2.2019,3.0279,3.0282,2.6288,2.629,0.1627,15.438,5.669,0.0,272.33,40.70276,-70.8852
EN687,5,15,2022-07-30 11:55:06+00:00,33.6001,33.5542,23.3642,23.3296,222.17292,256.451,258.991,21.2346,21.2336,1523.56,1523.51,18382.0,211.496596,765.875,15.94,15.817,21.2377,21.2367,-0.001,4.742968,4.737091,4.3427,0.7087,0.171,0.6662,2.4901,49.8,2.2147,3.0409,3.0412,2.6379,2.6381,0.1626,15.903,5.8488,0.0,271.91,40.70279,-70.8852
EN687,5,16,2022-07-30 11:55:13+00:00,33.5606,33.62,23.3404,23.3814,222.32222,257.03,260.018,21.2117,21.2269,1523.45,1523.56,18533.0,211.496669,772.167,15.905,15.782,21.2147,21.2299,0.0152,4.735727,4.744713,4.343,0.7085,0.1647,0.6284,2.4958,49.92,2.2098,3.0442,3.0444,2.645,2.6452,0.1382,15.726,5.815,0.0,270.43,40.70282,-70.88522
EN687,5,17,2022-07-30 11:56:20+00:00,32.1282,32.1223,21.5941,21.5915,215.30407,222.293,224.579,23.5673,23.5612,1527.92,1527.89,20156.0,211.497451,839.792,9.038,8.968,23.5691,23.563,-0.0061,4.779623,4.778261,4.3985,0.657,0.1422,0.4931,2.8311,56.62,2.5506,2.7791,2.7793,2.4231,2.4233,0.1604,34.578,13.241,0.0,261.13,40.70304,-70.88534
EN687,5,18,2022-07-30 11:57:38+00:00,31.3443,31.3434,21.1313,21.1309,218.1222,225.019,226.999,23.1137,23.1125,1525.8,1525.8,22013.0,211.498347,917.167,2.893,2.871,23.1143,23.1131,-0.0012,4.632263,4.632027,4.3447,0.7069,0.1586,0.5915,3.1336,62.67,3.072,2.7778,2.778,2.4219,2.422,0.165,115.44,45.491,0.0,253.77,40.70332,-70.88542
EN687,5,19,2022-07-30 11:57:47+00:00,31.2659,31.2689,21.0838,21.0858,218.3922,225.405,227.372,23.0721,23.073,1525.61,1525.61,22234.0,211.498453,926.375,2.947,2.924,23.0727,23.0736,0.0009,4.618009,4.618489,4.3462,0.7054,0.1607,0.6045,3.1366,62.73,3.076,2.7754,2.7757,2.4221,2.4222,0.1228,116.49,46.251,0.0,251.87,40.70335,-70.88542
EN687,5,20,2022-07-30 11:57:54+00:00,31.2978,31.2858,21.1028,21.0957,218.27826,225.512,226.723,23.0901,23.083,1525.69,1525.66,22393.0,211.49853,933.0,2.954,2.931,23.0907,23.0836,-0.007,4.623906,4.621661,4.3392,0.712,0.1683,0.6501,3.1308,62.62,3.0662,2.7785,2.7787,2.4172,2.4173,0.1146,114.18,45.331,0.0,251.87,40.70336,-70.88544
EN687,5,21,2022-07-30 11:58:01+00:00,31.2623,31.2844,21.0811,21.0941,218.398,224.938,227.53,23.0719,23.085,1525.61,1525.66,22577.0,211.498619,940.667,2.998,2.974,23.0725,23.0856,0.0131,4.61752,4.621662,4.3408,0.7105,0.1709,0.6656,3.1269,62.54,3.0589,2.7749,2.7751,2.4208,2.421,0.1398,111.82,44.723,0.0,250.02,40.70338,-70.88544
EN687,5,22,2022-07-30 11:58:08+00:00,31.2656,31.2696,21.0838,21.0858,218.39697,225.183,227.347,23.071,23.0747,1525.61,1525.62,22739.0,211.498697,947.417,3.015,2.991,23.0716,23.0753,0.0037,4.617859,4.61874,4.3399,0.7114,0.1698,0.6589,3.1453,62.91,3.0544,2.7756,2.7758,2.4219,2.422,0.1643,110.8,44.598,0.0,248.43,40.7034,-70.88544
EN687,5,23,2022-07-30 11:58:15+00:00,31.2578,31.2555,21.0787,21.077,218.41765,224.76,227.022,23.0685,23.0682,1525.59,1525.59,22901.0,211.498775,954.167,2.848,2.826,23.069,23.0688,-0.0002,4.61659,4.616262,4.3356,0.7154,0.1573,0.5837,3.1364,62.73,3.2059,2.7776,2.7779,2.4191,2.4193,0.1639,177.78,71.576,0.0,248.28,40.7034,-70.88546
EN687,5,24,2022-07-30 11:58:21+00:00,31.2406,31.2406,21.0676,21.0675,218.46787,224.919,227.519,23.0617,23.0618,1525.55,1525.55,23064.0,211.498854,960.958,2.924,2.901,23.0623,23.0624,0.0002,4.613695,4.613698,4.3365,0.7145,0.1653,0.6315,3.1229,62.46,3.1728,2.7746,2.7748,2.4207,2.4209,0.1249,163.17,66.209,0.0,246.43,40.70343,-70.88544
EN687,6,1,2022-07-30 14:15:04+00:00,34.6975,34.6972,26.2084,26.2083,259.71055,178.869,181.648,12.7399,12.7394,1500.17,1500.16,12909.0,211.593794,537.833,70.758,70.201,12.7494,12.7489,-0.0005,4.04382,4.043738,4.0311,1.0107,0.0714,0.0685,0.3359,6.72,0.1652,2.0177,2.0177,1.7824,1.7824,0.3735,0.043814,0.0024006,0.0,1825.3,40.51496,-70.89078
EN687,6,2,2022-07-30 14:15:10+00:00,34.7002,34.6974,26.2107,26.2085,259.71038,178.809,181.15,12.7389,12.7394,1500.18,1500.17,13056.0,211.593865,543.958,71.356,70.794,12.7486,12.749,0.0005,4.044045,4.043793,4.0476,0.9942,0.0707,0.0645,0.31,6.2,0.1803,2.0188,2.0188,1.7816,1.7816,0.3837,0.048857,0.0024731,0.0,1974.2,40.51496,-70.89084
EN687,6,3,2022-07-30 14:16:41+00:00,34.0643,34.0616,25.7215,25.7193,260.9695,210.451,212.785,12.722,12.7228,1499.1,1499.1,15232.0,211.594915,634.625,55.737,55.3,12.7295,12.7302,0.0008,3.975103,3.974898,4.4341,0.6244,0.0991,0.2348,1.1451,22.9,0.9974,2.2739,2.2741,1.9934,1.9935,0.252,0.87121,0.041046,0.0,2122.9,40.51522,-70.89158
EN687,6,4,2022-07-30 14:16:52+00:00,34.0646,34.062,25.7217,25.7195,260.96959,210.445,213.349,12.7219,12.7233,1499.1,1499.1,15486.0,211.595037,645.208,55.833,55.395,12.7293,12.7307,0.0014,3.975126,3.97499,4.4314,0.6268,0.1012,0.247,1.1019,22.04,1.0256,2.2757,2.2759,1.9936,1.9937,0.2438,0.93692,0.046706,0.0,2005.3,40.51526,-70.89164
EN687,6,5,2022-07-30 14:18:20+00:00,33.9633,33.9542,25.5366,25.5326,258.2749,207.734,212.428,13.2596,13.2444,1500.55,1500.49,17612.0,211.596062,733.792,42.468,42.136,13.2654,13.2502,-0.0152,4.01457,4.012163,4.4203,0.637,0.1047,0.2684,1.7918,35.84,1.6613,2.2559,2.256,1.9924,1.9925,0.2773,4.3755,0.21989,0.0,1990.1,40.51552,-70.8923
EN687,6,6,2022-07-30 14:18:34+00:00,33.8908,33.8883,25.5037,25.5018,259.02186,203.292,205.91,13.1441,13.144,1500.06,1500.06,17932.0,211.596217,747.125,41.596,41.271,13.1497,13.1497,-0.0001,3.995935,3.995659,4.4071,0.649,0.0977,0.2265,1.8408,36.82,1.6598,2.2319,2.232,1.9602,1.9604,0.297,4.3603,0.23627,0.0,1845.5,40.51556,-70.89238
EN687,6,7,2022-07-30 14:19:45+00:00,33.6943,33.6976,25.3614,25.3561,259.63883,215.809,218.125,13.0962,13.1355,1499.54,1499.67,19646.0,211.597043,818.542,33.527,33.266,13.1008,13.14,0.0392,3.970212,3.974243,4.3785,0.6754,0.1813,0.728,2.2588,45.18,2.1028,2.3256,2.3258,2.0354,2.0356,0.2478,12.27,0.7059,0.0,1738.1,40.51578,-70.89289
EN687,6,8,2022-07-30 14:19:55+00:00,33.6924,33.6899,25.362,25.359,259.69799,213.757,216.715,13.0858,13.0913,1499.5,1499.52,19894.0,211.597163,828.875,33.654,33.392,13.0904,13.0958,0.0054,3.969045,3.969294,4.3813,0.6729,0.184,0.7437,2.253,45.06,2.0982,2.3214,2.3216,2.0318,2.032,0.2272,12.138,0.69888,0.0,1736.7,40.51582,-70.89296
EN687,6,9,2022-07-30 14:22:33+00:00,33.6864,33.6834,25.3628,25.3585,259.85614,214.042,216.104,13.0584,13.068,1499.4,1499.43,23674.0,211.598986,986.375,33.669,33.407,13.063,13.0726,0.0096,3.965834,3.966423,4.3811,0.673,0.1936,0.8014,2.2146,44.29,2.1175,2.3231,2.3233,2.0295,2.0297,0.2309,12.694,0.70962,0.0,1788.9,40.51626,-70.8938
EN687,6,10,2022-07-30 14:23:39+00:00,33.6005,33.598,24.3602,24.3634,238.80849,285.711,287.655,17.3346,17.3129,1512.63,1512.56,25271.0,211.599756,1052.917,23.416,23.235,17.3385,17.3168,-0.0217,4.362676,4.360293,4.1981,0.846,0.2698,1.2591,2.7135,54.27,2.8463,3.1301,3.1305,2.7078,2.708,0.1612,68.412,3.0199,0.0,2267.4,40.5164,-70.89399
EN687,6,11,2022-07-30 14:23:47+00:00,33.606,33.6046,24.3605,24.3597,238.72535,284.916,287.68,17.3509,17.3497,1512.68,1512.68,25462.0,211.599848,1060.875,23.182,23.002,17.3547,17.3535,-0.0012,4.364869,4.364589,4.2048,0.8396,0.2815,1.329,2.7209,54.42,2.8206,3.1294,3.1297,2.7064,2.7066,0.1465,64.483,3.8789,0.0,1662.5,40.51641,-70.89406
EN687,6,12,2022-07-30 14:25:01+00:00,33.1149,33.1187,21.932,21.9363,208.94119,212.262,214.54,24.9481,24.9433,1532.51,1532.5,27221.0,211.600696,1134.167,14.764,14.65,24.9513,24.9465,-0.0049,5.04771,5.047738,4.4706,0.5911,0.095,0.2098,3.1437,62.87,3.0726,2.7427,2.743,2.3953,2.3955,0.1633,115.29,8.3533,0.0,1380.1,40.51652,-70.89447
EN687,6,13,2022-07-30 14:25:08+00:00,33.1152,33.116,21.9312,21.9322,208.92954,212.312,214.564,24.9514,24.9501,1532.52,1532.51,27388.0,211.600777,1141.125,14.756,14.642,24.9545,24.9533,-0.0012,5.048063,5.048054,4.4694,0.5922,0.0957,0.2143,3.1416,62.83,3.084,2.7426,2.7429,2.3979,2.3981,0.1592,118.34,8.5475,0.0,1384.6,40.51652,-70.89451
EN687,6,14,2022-07-30 14:26:25+00:00,32.1929,32.1943,21.2644,21.2654,210.5217,212.396,214.182,24.8561,24.8562,1531.09,1531.09,29247.0,211.601673,1218.583,3.008,2.985,24.8567,24.8569,0.0002,4.912535,4.912744,4.4447,0.6146,0.0883,0.17,3.6904,73.81,4.0857,2.7272,2.7275,2.3839,2.3841,0.1648,1222.9,57.086,0.0,2141.2,40.51666,-70.89505
EN687,6,15,2022-07-30 14:26:32+00:00,32.1981,32.191,21.2683,21.2628,210.51469,212.114,214.391,24.8561,24.8566,1531.09,1531.09,29414.0,211.601754,1225.542,3.023,2.999,24.8567,24.8572,0.0005,4.913241,4.912332,4.4451,0.6142,0.0876,0.1654,3.6989,73.98,3.9507,2.7276,2.7278,2.3845,2.3847,0.1648,877.61,51.741,0.0,1695.7,40.51668,-70.8951
EN687,6,16,2022-07-30 14:26:39+00:00,32.098,32.1544,21.1916,21.2351,210.63725,212.211,214.069,24.8597,24.8568,1531.0,1531.05,29590.0,211.601839,1232.875,3.155,3.13,24.8604,24.8575,-0.0029,4.899966,4.907369,4.4457,0.6137,0.0861,0.1565,3.7118,74.24,3.9905,2.7256,2.7258,2.3806,2.3809,0.149,978.51,52.97,0.0,1839.9,40.51666,-70.89516
EN687,6,17,2022-07-30 14:26:47+00:00,32.1646,32.1849,21.2413,21.2575,210.53986,211.988,214.332,24.8617,24.8587,1531.07,1531.09,29765.0,211.601923,1240.167,3.083,3.059,24.8624,24.8594,-0.003,4.909233,4.911703,4.4455,0.6139,0.0888,0.1726,3.7089,74.18,4.0272,2.7262,2.7264,2.3838,2.384,0.1653,1054.7,54.53,0.0,1930.7,40.51669,-70.8952
EN687,6,18,2022-07-30 14:26:56+00:00,32.137,32.1443,21.2208,21.2262,210.58146,211.648,214.41,24.8605,24.861,1531.04,1531.05,29981.0,211.602027,1249.167,3.223,3.198,24.8612,24.8617,0.0005,4.905364,4.906412,4.446,0.6135,0.0881,0.1685,3.7297,74.59,3.9837,2.7234,2.7236,2.3842,2.3844,0.1652,958.39,53.129,0.0,1806.4,40.51671,-70.89527
EN687,7,1,2022-07-31 06:32:00+00:00,35.0561,35.049,27.6209,27.6147,302.03305,211.278,214.799,5.7712,5.7753,1482.09,1482.09,20846.0,212.272217,868.542,487.729,483.425,5.8135,5.8176,0.0041,3.446604,3.446346,4.5352,0.5329,0.0596,-0.0022,0.2512,5.02,0.0049,1.9524,1.9539,1.7249,1.726,0.9578,1e-12,5.2893e-11,0.0,1.9276,39.92178,-70.89026
EN687,7,2,2022-07-31 06:32:09+00:00,35.0557,35.0487,27.621,27.6143,302.05956,211.416,215.423,5.7676,5.7764,1482.08,1482.11,21070.0,212.272325,877.875,488.199,483.89,5.8099,5.8187,0.0088,3.446259,3.446446,4.5351,0.5331,0.0602,0.0014,0.2252,4.5,0.0049,1.952,1.9534,1.7262,1.7274,0.9159,1e-12,5.3995e-11,0.0,1.852,39.92174,-70.89028
EN687,7,3,2022-07-31 06:36:48+00:00,35.13,35.1246,27.4222,27.4171,289.00993,165.268,168.891,7.6547,7.6602,1487.32,1487.33,27764.0,212.275553,1156.792,355.882,352.854,7.6904,7.6958,0.0054,3.62051,3.620518,4.5681,0.5037,0.0598,-0.001,1.2447,24.9,0.0048,1.7172,1.7184,1.5324,1.5334,1.0486,1e-12,5.3995e-11,0.0,1.852,39.92099,-70.89148
EN687,7,4,2022-07-31 06:43:26+00:00,35.4215,35.4174,27.0699,27.067,267.02988,128.966,131.603,11.1597,11.158,1497.95,1497.94,37319.0,212.280161,1554.917,207.456,205.765,11.1857,11.184,-0.0017,3.973481,3.972911,4.5672,0.5045,0.0595,-0.0027,0.624,12.48,0.0052,1.5528,1.5539,1.3969,1.3978,1.033,1e-12,5.3444e-11,0.0,1.8898,39.92,-70.89349
EN687,7,5,2022-07-31 06:48:15+00:00,35.5015,35.4796,26.5824,26.575,251.91197,177.599,180.931,13.9509,13.9057,1505.5,1505.32,44233.0,212.283495,1843.0,93.506,92.769,13.9644,13.9191,-0.0453,4.24814,4.241329,4.4723,0.5895,0.0633,0.0198,0.6359,12.72,0.0052,2.0453,2.0468,1.8112,1.8125,0.552,1e-12,5.3995e-11,0.0,1.852,39.91938,-70.8948
EN687,7,6,2022-07-31 06:52:57+00:00,34.5044,34.5016,25.9652,25.9629,257.55701,207.87,211.588,13.2123,13.2123,1500.99,1500.98,51005.0,212.286761,2125.167,39.796,39.488,13.2177,13.2178,0.0001,4.06712,4.066822,4.391,0.6639,0.2421,1.0928,0.0187,0.38,0.0057,2.2779,2.2793,2.0029,2.0041,0.2927,1e-12,5.3995e-11,0.0,1.852,39.91868,-70.89636
EN687,7,7,2022-07-31 06:54:57+00:00,34.5081,34.504,25.7277,25.726,251.55356,233.03,236.832,14.3706,14.3635,1504.62,1504.6,53900.0,212.288157,2245.792,31.07,30.83,14.3751,14.368,-0.0071,4.178587,4.17746,4.0219,1.02,0.7134,3.9202,0.63,12.6,0.0052,2.5449,2.5463,2.2248,2.2259,0.1622,1e-12,5.3995e-11,0.0,1.852,39.91844,-70.89712
EN687,7,8,2022-07-31 06:55:04+00:00,34.5062,34.5049,25.7232,25.7208,251.48517,233.179,237.077,14.3847,14.391,1504.67,1504.68,54057.0,212.288233,2252.333,31.011,30.771,14.3892,14.3955,0.0062,4.179748,4.180205,4.0181,1.0239,0.6764,3.6985,1.8619,37.24,0.0047,2.5398,2.5412,2.2221,2.2233,0.162,1e-12,5.3995e-11,0.0,1.852,39.91843,-70.89717
EN687,7,9,2022-07-31 06:55:11+00:00,34.5076,34.5067,25.726,25.7235,251.52474,233.294,236.713,14.3764,14.385,1504.64,1504.67,54223.0,212.288313,2259.25,31.126,30.885,14.381,14.3895,0.0086,4.179101,4.179826,4.0235,1.0185,0.7072,3.8831,0.0192,0.38,0.0055,2.5418,2.5432,2.2233,2.2245,0.131,1e-12,5.3995e-11,0.0,1.852,39.91842,-70.8972
EN687,7,10,2022-07-31 06:55:19+00:00,34.5003,34.5001,25.7351,25.731,251.88902,233.383,236.923,14.3071,14.3257,1504.42,1504.48,54422.0,212.288409,2267.542,31.535,31.292,14.3117,14.3303,0.0187,4.171626,4.173408,4.0094,1.0327,0.6591,3.5949,0.8959,17.92,0.0052,2.542,2.5434,2.2239,2.225,0.1622,1e-12,5.3995e-11,0.0,1.852,39.9184,-70.89727
EN687,7,11,2022-07-31 06:55:25+00:00,34.4989,34.4992,25.7352,25.73,251.91997,233.522,237.127,14.3015,14.3274,1504.4,1504.48,54565.0,212.288478,2273.5,31.532,31.288,14.3061,14.332,0.0259,4.170932,4.17347,4.0048,1.0373,0.6446,3.5077,1.8449,36.9,0.0046,2.5434,2.5448,2.2239,2.2251,0.1622,1e-12,5.3995e-11,0.0,1.852,39.91838,-70.8973
EN687,7,12,2022-07-31 06:55:34+00:00,34.5058,34.4999,25.7251,25.7281,251.53953,233.273,236.614,14.3741,14.3391,1504.63,1504.51,54776.0,212.28858,2282.292,31.172,30.931,14.3787,14.3436,-0.0351,4.178684,4.17466,4.0076,1.0344,0.6981,3.8285,1.107,22.14,0.005,2.5424,2.5438,2.2219,2.2231,0.1501,1e-12,5.3995e-11,0.0,1.852,39.91836,-70.89736
EN687,7,13,2022-07-31 06:55:43+00:00,34.501,34.4954,25.7324,25.7307,251.81008,233.119,236.93,14.3224,14.3101,1504.46,1504.42,54993.0,212.288684,2291.333,31.285,31.043,14.327,14.3146,-0.0123,4.17317,4.171371,4.0051,1.037,0.7614,4.2084,0.0243,0.49,0.0054,2.5406,2.542,2.2223,2.2235,0.1632,1e-12,5.3995e-11,0.0,1.852,39.91834,-70.8974
EN687,7,14,2022-07-31 06:58:28+00:00,33.8024,33.7834,22.9822,22.9343,214.52075,233.862,237.541,23.1479,23.2643,1528.78,1529.06,58961.0,212.290598,2456.667,15.207,15.09,23.151,23.2674,0.1164,4.959411,4.968609,4.4069,0.6493,0.1056,0.2736,0.1778,3.56,0.0695,2.8959,2.8973,2.5422,2.5433,0.1654,0.017096,0.92312,0.0,1.852,39.91804,-70.89846
EN687,7,15,2022-07-31 06:58:36+00:00,33.7444,33.7343,22.8705,22.8464,213.731,234.072,238.239,23.3827,23.4394,1529.31,1529.45,59152.0,212.29069,2464.625,15.176,15.059,23.3858,23.4425,0.0567,4.975372,4.979733,4.4076,0.6486,0.1059,0.2757,1.2152,24.3,0.0472,2.908,2.9093,2.5424,2.5434,0.1324,0.010499,0.56689,0.0,1.852,39.91802,-70.8985
EN687,7,16,2022-07-31 06:58:43+00:00,33.7059,33.6832,22.8068,22.7789,213.34508,233.581,237.572,23.5018,23.5386,1529.57,1529.64,59317.0,212.29077,2471.5,15.071,14.955,23.5049,23.5417,0.0367,4.982261,4.982946,4.403,0.6528,0.1048,0.2687,0.7599,15.2,0.0611,2.8963,2.8976,2.5337,2.5348,0.1658,0.016713,0.90244,0.0,1.852,39.918,-70.89852
EN687,7,17,2022-07-31 06:58:49+00:00,33.6264,33.6244,22.695,22.6901,212.80479,231.47,235.563,23.679,23.6909,1529.93,1529.95,59461.0,212.290839,2477.5,14.787,14.673,23.6821,23.6939,0.0118,4.989518,4.990439,4.4071,0.6491,0.1035,0.2608,1.2426,24.85,0.0676,2.8837,2.885,2.5322,2.5333,0.1533,0.015983,0.86302,0.0,1.852,39.918,-70.89859
EN687,7,18,2022-07-31 07:01:29+00:00,33.3059,33.3058,21.9909,21.9907,207.69676,210.876,213.758,25.2326,25.233,1533.2,1533.2,63301.0,212.292691,2637.5,2.938,2.915,25.2332,25.2337,0.0004,5.101372,5.101396,4.4854,0.5777,0.0786,0.1116,0.4176,8.35,1.4496,2.74,2.7411,2.4031,2.404,0.1085,2.6567,143.45,0.0,1.852,39.91777,-70.89966
EN687,7,19,2022-07-31 07:01:35+00:00,33.3052,33.3049,21.988,21.9882,207.67037,210.691,213.629,25.2403,25.2389,1533.22,1533.22,63453.0,212.292764,2643.833,3.344,3.318,25.2411,25.2397,-0.0014,5.102076,5.101895,4.4841,0.5788,0.0781,0.1086,0.02,0.4,1.3895,2.74,2.7412,2.402,2.403,0.1084,2.3177,125.14,0.0,1.852,39.91776,-70.89968
EN687,7,20,2022-07-31 07:01:42+00:00,33.3052,33.3053,21.989,21.9891,207.68233,210.517,212.894,25.2369,25.2369,1533.21,1533.21,63602.0,212.292836,2650.042,3.199,3.174,25.2376,25.2376,-0.0001,5.101725,5.101725,4.4849,0.5782,0.0782,0.1092,0.9562,19.12,1.443,2.7382,2.7394,2.399,2.4,0.1084,2.6739,144.38,0.0,1.852,39.91776,-70.89972
EN687,7,21,2022-07-31 07:01:48+00:00,33.3048,33.3046,21.9892,21.989,207.68774,210.21,213.202,25.2355,25.2355,1533.21,1533.21,63750.0,212.292908,2656.208,3.191,3.167,25.2362,25.2362,-0.0001,5.101531,5.101492,4.4846,0.5784,0.0791,0.1149,1.0982,21.96,1.4332,2.7384,2.7396,2.3995,2.4004,0.112,2.5672,138.62,0.0,1.852,39.91774,-70.89977
EN687,7,22,2022-07-31 07:01:54+00:00,33.3055,33.3048,21.9888,21.9887,207.67653,210.112,213.815,25.2385,25.2371,1533.21,1533.21,63902.0,212.292981,2662.542,3.153,3.128,25.2392,25.2378,-0.0014,5.101922,5.101687,4.4852,0.5779,0.0792,0.1153,0.5156,10.31,1.4697,2.7379,2.739,2.402,2.403,0.1373,2.831,152.86,0.0,1.852,39.91774,-70.8998
EN687,7,23,2022-07-31 07:02:01+00:00,33.3062,33.3056,21.9898,21.9897,207.68127,210.837,213.367,25.2369,25.2356,1533.21,1533.21,64064.0,212.293059,2669.292,3.2,3.175,25.2376,25.2363,-0.0013,5.101853,5.101639,4.4844,0.5786,0.0789,0.1134,1.0965,21.93,1.3862,2.7399,2.7411,2.4,2.4009,0.1569,2.3279,125.69,0.0,1.852,39.91774,-70.89984
EN687,7,24,2022-07-31 07:02:07+00:00,33.3058,33.3054,21.9905,21.9902,207.69306,210.604,213.82,25.2337,25.2337,1533.2,1533.2,64220.0,212.293134,2675.792,3.063,3.039,25.2343,25.2344,0.0,5.101471,5.101418,4.485,0.5781,0.0789,0.1134,1.1912,23.82,1.4385,2.741,2.7422,2.4021,2.4031,0.1648,2.599,140.33,0.0,1.852,39.91774,-70.89991
EN687,8,1,2022-07-31 11:43:37+00:00,35.3395,35.3322,23.702,23.6695,206.99522,228.923,232.059,24.6531,24.7423,1534.22,1534.43,34526.0,212.488617,1438.542,16.407,16.281,24.6566,24.7459,0.0893,5.317396,5.325802,4.4674,0.594,0.0846,0.1476,1.0688,21.38,3.2465,2.9452,2.9465,2.5756,2.5767,0.166,172.11,8.2395,0.0,2089.0,39.77412,-70.78889
EN687,8,2,2022-07-31 11:43:45+00:00,35.3462,35.3472,23.7301,23.7318,207.25356,231.302,234.899,24.5766,24.5733,1534.04,1534.03,34711.0,212.488707,1446.25,16.459,16.333,24.5801,24.5769,-0.0033,5.310253,5.310045,4.4632,0.5978,0.0864,0.1582,0.0193,0.39,3.2255,2.9551,2.9564,2.5823,2.5834,0.1659,164.01,7.8976,0.0,2076.6,39.77411,-70.78893
EN687,8,3,2022-07-31 11:45:50+00:00,33.7275,33.7272,22.3024,22.3019,207.05882,208.313,211.768,25.2546,25.2558,1533.7,1533.7,37715.0,212.490155,1571.417,2.879,2.857,25.2552,25.2564,0.0012,5.161052,5.161145,4.4995,0.565,0.0701,0.0609,1.2472,24.94,4.0992,2.7223,2.7235,2.391,2.392,0.1388,1647.6,78.683,0.0,2096.4,39.77414,-70.78972
EN687,8,4,2022-07-31 11:45:58+00:00,33.7271,33.7285,22.3014,22.3019,207.0507,208.842,211.103,25.2571,25.2589,1533.7,1533.71,37900.0,212.490245,1579.125,2.827,2.805,25.2577,25.2596,0.0019,5.161252,5.161631,4.4985,0.5659,0.0688,0.053,1.1901,23.8,4.1899,2.7254,2.7265,2.3861,2.387,0.1268,1755.1,84.431,0.0,2078.4,39.77416,-70.78978
EN687,9,1,2022-07-31 13:22:39+00:00,35.4716,35.4701,26.0533,26.0487,240.80629,189.445,192.759,16.2423,16.2572,1511.66,1511.71,33270.0,212.557387,1386.208,34.18,33.916,16.2477,16.2627,0.0149,4.469605,4.47094,4.3359,0.7151,0.3793,1.9158,1.2214,24.43,2.6671,2.2369,2.238,1.9751,1.976,0.2408,45.251,1.8411,0.0,2457.8,39.77658,-71.00307
EN687,9,2,2022-07-31 13:22:55+00:00,35.4732,35.4708,26.049,26.0457,240.69223,190.047,193.327,16.266,16.2722,1511.74,1511.76,33653.0,212.557571,1402.167,34.326,34.061,16.2715,16.2777,0.0062,4.472185,4.47253,4.3272,0.7233,0.3824,1.9342,0.6243,12.49,2.6831,2.2412,2.2423,1.9788,1.9798,0.238,46.948,1.9076,0.0,2461.1,39.77662,-71.00318
