cruise,cast,niskin,date,sigma_00,sigma_11,oxsatmm_kg,sbox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,depsm,latitude,longitude
AR95,9,2,2025-10-20 10:02:12+00:00,24.128,24.1282,244.23006,235.05,16.3849,16.3858,33.0075,33.008,1024.1362,1024.1364,1.873,16.3852,16.3861,4.202586,4.20274,2.719,0.721,0.1243,4.9837e-05,1.8586792370438108,39.773,-70.992
AR95,9,3,2025-10-20 10:02:23+00:00,24.1279,24.1281,244.22722,235.033,16.3854,16.3866,33.0076,33.0082,1024.1372,1024.1374,2.118,16.3858,16.3869,4.20266,4.202836,2.7198,0.7819,0.1174,9.9673e-05,2.1018047434050335,39.773,-70.992
AR95,10,1,2025-10-20 12:00:59+00:00,27.5332,27.5342,301.44165,205.617,5.8832,5.8837,34.9565,34.9577,1029.8458,1029.8468,505.475,5.9274,5.9279,3.448976,3.449134,1.9587,0.0096,0.0571,0.00024918,501.0003208140198,39.774833,-70.885167
AR95,10,2,2025-10-20 12:01:09+00:00,27.5329,27.534,301.44008,206.094,5.8835,5.8843,34.9561,34.9576,1029.8455,1029.8466,505.487,5.9278,5.9286,3.448975,3.449175,1.9583,0.017,0.0557,0.00029902,501.0122001256482,39.774833,-70.885167
AR95,10,3,2025-10-20 12:06:07+00:00,27.2759,27.2765,284.29882,154.348,8.4006,8.3988,35.0805,35.0809,1028.6565,1028.6571,305.119,8.4327,8.4309,3.68291,3.68278,1.6985,0.0134,0.084,0.00019935,302.5639648393924,39.774833,-70.885167
AR95,10,4,2025-10-20 12:11:07+00:00,26.3445,26.3471,294.40021,224.116,7.3278,7.3283,33.6937,33.6971,1026.8048,1026.8075,100.726,7.3372,7.3378,3.444345,3.444711,2.2222,0.0641,0.0957,7.4755e-05,99.93189668758029,39.774833,-70.885167
AR95,10,5,2025-10-20 12:11:24+00:00,26.3415,26.3441,294.39188,225.98,7.3301,7.3306,33.6904,33.6937,1026.7987,1026.8012,100.015,7.3394,7.34,3.444213,3.444568,2.2286,0.069,0.092,0.00017443,99.22667292030364,39.774833,-70.885167
AR95,10,6,2025-10-20 12:13:53+00:00,25.4632,25.4647,285.75415,231.137,8.9068,8.9062,32.8676,32.8695,1025.7593,1025.7609,65.206,8.9136,8.9129,3.505746,3.505872,2.3432,0.1822,0.1063,0.00014951,64.69749583300201,39.774833,-70.885167
AR95,10,7,2025-10-20 12:16:21+00:00,24.9434,24.9394,243.80736,227.538,16.1226,16.1298,33.9907,33.9876,1025.1625,1025.1585,49.921,16.1305,16.1377,4.291882,4.292228,2.6444,0.5292,0.0879,0.00017443,49.53352962358948,39.774833,-70.885167
AR95,10,8,2025-10-20 12:16:34+00:00,24.9725,24.959,245.49755,227.358,15.791,15.7994,33.9308,33.9158,1025.1981,1025.1847,51.34,15.7989,15.8073,4.253225,4.252353,2.6319,0.5453,0.0929,0.00022427,50.94134060661205,39.774833,-70.885167
AR95,10,9,2025-10-20 12:16:49+00:00,24.9359,24.9343,243.48101,227.087,16.1877,16.2136,34.0004,34.006,1025.1574,1025.1557,50.465,16.1957,16.2216,4.2993,4.302444,2.6367,0.5555,0.0884,9.9673e-05,50.07324125036105,39.774833,-70.885167
AR95,10,10,2025-10-20 12:17:05+00:00,24.9487,24.9498,244.19459,226.53,16.0468,16.0344,33.9752,33.9729,1025.1717,1025.1728,50.789,16.0547,16.0424,4.282852,4.281406,2.6344,0.569,0.0919,0.00017443,50.39468646969174,39.774833,-70.885167
AR95,10,11,2025-10-20 12:19:09+00:00,24.8039,24.8039,235.96627,223.938,17.7134,17.7138,34.2974,34.2975,1024.9552,1024.9552,34.695,17.7193,17.7197,4.481369,4.481424,2.6837,0.9368,0.0963,7.4755e-05,34.42697949854572,39.774833,-70.885167
AR95,10,12,2025-10-20 12:19:24+00:00,24.8033,24.8033,235.92261,223.438,17.7225,17.7207,34.2994,34.2989,1024.9542,1024.9543,34.628,17.7283,17.7266,4.482488,4.48226,2.6854,0.8704,0.0934,9.9673e-05,34.36050265815024,39.774833,-70.885167
AR95,10,13,2025-10-20 12:19:39+00:00,24.8039,24.8041,235.94083,223.94,17.7185,17.7192,34.2989,34.2994,1024.9569,1024.957,35.085,17.7244,17.7251,4.482073,4.48219,2.688,0.8551,0.0949,0.00012459,34.81393381252096,39.774833,-70.885167
AR95,10,14,2025-10-20 12:19:49+00:00,24.8032,24.8033,235.91901,224.558,17.7232,17.7243,34.2995,34.3,1024.9544,1024.9545,34.691,17.7291,17.7302,4.482582,4.482741,2.6903,0.9323,0.0966,7.4755e-05,34.42301073256098,39.774833,-70.885167
AR95,10,15,2025-10-20 12:19:59+00:00,24.804,24.8043,235.93922,225.091,17.7188,17.7194,34.2991,34.2997,1024.9572,1024.9575,35.147,17.7247,17.7253,4.482127,4.482254,2.6926,0.8553,0.0966,7.4755e-05,34.87544955914294,39.774833,-70.885167
AR95,10,16,2025-10-20 12:22:32+00:00,24.7845,24.786,234.83377,223.818,17.951,17.949,34.3477,34.349,1024.8926,1024.894,24.804,17.9552,17.9532,4.510082,4.510029,2.7018,0.9021,0.0987,0.00012459,24.612978205565756,39.774833,-70.885167
AR95,10,17,2025-10-20 12:22:56+00:00,24.7872,24.7876,234.71992,224.278,17.9728,17.9743,34.3582,34.3591,1024.8974,1024.8977,25.297,17.9771,17.9786,4.513497,4.513751,2.7014,0.8829,0.0965,0.00017443,25.102151481088587,39.774833,-70.885167
AR95,10,18,2025-10-20 12:23:35+00:00,24.7865,24.7873,234.71297,224.878,17.9745,17.9767,34.3579,34.3595,1024.8964,1024.8971,25.22,17.9788,17.981,4.513623,4.514025,2.7037,0.8952,0.0967,7.4755e-05,25.025749241277587,39.774833,-70.885167
AR95,10,19,2025-10-20 12:23:49+00:00,24.784,24.7854,234.7573,224.939,17.9668,17.9671,34.3521,34.3541,1024.8903,1024.8918,24.407,17.9709,17.9712,4.512122,4.512386,2.7053,0.8882,0.0941,0.00012459,24.219058916684343,39.774833,-70.885167
AR95,10,20,2025-10-20 12:25:41+00:00,24.4761,24.4773,238.3821,229.415,17.374,17.3743,33.7629,33.7646,1024.4885,1024.4898,2.847,17.3745,17.3748,4.384116,4.384347,2.7247,0.6001,0.1003,7.4755e-05,2.825224989333597,39.774833,-70.885167
AR95,10,21,2025-10-20 12:25:50+00:00,24.4755,24.477,238.39312,229.512,17.3721,17.3731,33.7614,33.7637,1024.4885,1024.49,2.977,17.3726,17.3736,4.383771,4.38414,2.7263,0.5778,0.1001,0.00014951,2.954229764991937,39.774833,-70.885167
AR95,10,22,2025-10-20 12:25:59+00:00,24.4734,24.4747,238.42284,229.42,17.367,17.3685,33.7572,33.7593,1024.4883,1024.4896,3.396,17.3675,17.369,4.382812,4.383202,2.7208,0.5735,0.0998,0.00014951,3.370021526666818,39.774833,-70.885167
AR95,10,23,2025-10-20 12:26:11+00:00,24.4742,24.4756,238.416,230.222,17.3681,17.3696,33.7585,33.7609,1024.4873,1024.4888,3.007,17.3686,17.3701,4.38305,4.383466,2.7241,0.5679,0.0969,0.00017443,2.984000086281866,39.774833,-70.885167
AR95,10,24,2025-10-20 12:26:21+00:00,24.4752,24.4764,238.41503,228.232,17.368,17.3691,33.7598,33.7617,1024.4844,1024.4855,2.101,17.3683,17.3695,4.383133,4.383465,2.7142,0.5851,0.0953,0.00022427,2.084934472865768,39.774833,-70.885167
AR95,11,1,2025-10-20 23:20:18+00:00,24.9157,24.9174,272.97365,207.702,11.0686,11.0692,32.6266,32.629,1025.2978,1025.2996,85.013,11.0788,11.0794,3.676283,3.67657,2.2335,0.1042,0.5243,0.079539,84.34147634286039,40.362833,-70.882333
AR95,11,2,2025-10-20 23:20:30+00:00,24.9157,24.9176,272.97344,208.369,11.0687,11.0694,32.6267,32.6292,1025.2952,1025.297,84.418,11.0789,11.0795,3.676264,3.676582,2.237,0.1018,0.5047,0.07939,83.75129700123861,40.362833,-70.882333
AR95,11,3,2025-10-20 23:24:27+00:00,24.7725,24.7578,266.79543,215.235,12.1258,12.183,32.6908,32.6857,1025.0425,1025.0276,60.339,12.1335,12.1907,3.777032,3.781694,2.3754,0.1497,0.2181,0.07331,59.86595679615335,40.362833,-70.882333
AR95,11,4,2025-10-20 23:27:50+00:00,24.4549,24.4546,238.10631,224.93,17.4307,17.4317,33.7529,33.7528,1024.6581,1024.6579,46.538,17.4385,17.4394,4.391034,4.391117,2.6721,0.7875,0.0999,0.064937,46.17469778069022,40.362833,-70.882333
AR95,11,5,2025-10-20 23:28:08+00:00,24.4529,24.4539,238.09396,225.343,17.4341,17.4322,33.7513,33.752,1024.6536,1024.6546,45.965,17.4417,17.4398,4.391143,4.391044,2.6756,0.7418,0.0933,0.066407,45.60623429004872,40.362833,-70.882333
AR95,11,6,2025-10-20 23:28:18+00:00,24.4543,24.4541,238.09145,225.362,17.4339,17.4349,33.7531,33.7532,1024.6585,1024.6583,46.748,17.4416,17.4427,4.39138,4.391487,2.6772,0.7859,0.0964,0.066831,46.38303479035634,40.362833,-70.882333
AR95,11,7,2025-10-20 23:28:42+00:00,24.4442,24.4451,238.14026,225.582,17.4285,17.4303,33.7383,33.74,1024.6456,1024.6465,46.094,17.4362,17.4379,4.389099,4.389472,2.6771,0.7475,0.0963,0.068027,45.73421311934846,40.362833,-70.882333
AR95,11,8,2025-10-20 23:31:04+00:00,24.1908,24.1927,252.83416,225.068,14.7643,14.7635,32.6233,32.6256,1024.3268,1024.3286,30.734,14.7688,14.768,4.009836,4.010014,2.5485,0.264,0.1046,0.070444,30.49524118770391,40.362833,-70.882333
AR95,11,9,2025-10-20 23:31:11+00:00,24.1924,24.1953,252.85685,226.153,14.7595,14.7572,32.6241,32.6272,1024.3286,1024.3315,30.801,14.764,14.7617,4.009485,4.009618,2.5568,0.2711,0.1041,0.069747,30.561715729710954,40.362833,-70.882333
AR95,11,10,2025-10-20 23:31:20+00:00,24.1921,24.1925,252.85673,225.228,14.7596,14.7633,32.6237,32.6254,1024.3296,1024.33,31.076,14.7642,14.7679,4.009471,4.009995,2.546,0.2587,0.1029,0.07017,30.83455877294861,40.362833,-70.882333
AR95,11,11,2025-10-20 23:31:30+00:00,24.1847,24.185,252.76494,225.885,14.7792,14.7835,32.6196,32.6212,1024.3204,1024.3207,30.674,14.7837,14.788,4.0108,4.011375,2.5499,0.3363,0.1176,0.070569,30.43571172877408,40.362833,-70.882333
AR95,11,12,2025-10-20 23:33:55+00:00,24.0551,24.0575,251.48733,234.323,15.0641,15.0623,32.5307,32.5333,1024.1443,1024.1467,20.187,15.0671,15.0653,4.026699,4.026816,2.6466,0.9115,0.1207,0.072263,20.03068842377185,40.362833,-70.882333
AR95,11,13,2025-10-20 23:34:03+00:00,24.0587,24.0603,251.58746,234.029,15.0446,15.0439,32.5299,32.5318,1024.1462,1024.1479,19.81,15.0475,15.0469,4.02478,4.024936,2.6408,0.7164,0.1086,0.072014,19.656625573644842,40.362833,-70.882333
AR95,11,14,2025-10-20 23:34:12+00:00,24.0572,24.0583,251.54997,232.568,15.052,15.0539,32.53,32.532,1024.1443,1024.1454,19.703,15.0549,15.0568,4.025473,4.025874,2.6323,0.7925,0.1189,0.07159,19.55045906983867,40.362833,-70.882333
AR95,11,15,2025-10-20 23:34:22+00:00,24.0568,24.058,251.5479,233.05,15.0525,15.0528,32.5296,32.5312,1024.1454,1024.1466,20.054,15.0555,15.0557,4.025497,4.0257,2.6327,0.7991,0.1117,0.070968,19.898724684691558,40.362833,-70.882333
AR95,11,16,2025-10-20 23:34:33+00:00,24.0554,24.0572,251.53422,232.476,15.0555,15.0547,32.5287,32.5308,1024.1446,1024.1464,20.168,15.0585,15.0576,4.02568,4.025834,2.6285,0.8293,0.1171,0.070519,20.011836466257055,40.362833,-70.882333
AR95,11,17,2025-10-20 23:37:04+00:00,24.0534,24.0548,251.47124,233.602,15.0701,15.0712,32.5302,32.5322,1024.0669,1024.0682,3.044,15.0705,15.0716,4.026233,4.026558,2.6443,0.8943,0.1107,0.062346,3.0205553479852782,40.362833,-70.882333
AR95,11,18,2025-10-20 23:37:23+00:00,24.0536,24.0549,251.47253,234.0,15.0697,15.0706,32.5304,32.5323,1024.0689,1024.0702,3.451,15.0702,15.0711,4.026238,4.026537,2.6528,0.861,0.1172,0.06115,3.424417284675123,40.362833,-70.882333
AR95,11,19,2025-10-20 23:37:47+00:00,24.0528,24.0542,251.49886,233.956,15.0654,15.0669,32.528,32.5303,1024.0651,1024.0665,2.796,15.0658,15.0673,4.025543,4.025932,2.649,0.8946,0.1135,0.060851,2.7744670938492986,40.362833,-70.882333
AR95,11,20,2025-10-20 23:37:56+00:00,24.0527,24.054,251.50232,234.451,15.0648,15.0661,32.5278,32.5298,1024.0653,1024.0666,2.863,15.0652,15.0665,4.02546,4.025811,2.6508,0.8997,0.122,0.061075,2.840950643309777,40.362833,-70.882333
AR95,11,21,2025-10-20 23:38:05+00:00,24.0523,24.0538,251.49811,235.1,15.0656,15.0664,32.5275,32.5296,1024.0687,1024.0701,3.702,15.0661,15.0669,4.025551,4.025859,2.6578,0.8019,0.1195,0.060327,3.673481619598056,40.362833,-70.882333
AR95,11,22,2025-10-20 23:38:19+00:00,24.0529,24.0543,251.50499,234.244,15.0643,15.0656,32.528,32.5301,1024.0626,1024.0639,2.182,15.0646,15.0659,4.025398,4.025755,2.6542,0.8843,0.1141,0.059704,2.1651989326287864,40.362833,-70.882333
AR95,11,23,2025-10-20 23:38:29+00:00,24.0531,24.0543,251.50866,234.347,15.0634,15.0649,32.5279,32.5299,1024.0672,1024.0685,3.197,15.0639,15.0653,4.02537,4.025729,2.6507,0.9741,0.1215,0.058832,3.17237577644851,40.362833,-70.882333
AR95,11,24,2025-10-20 23:38:38+00:00,24.0528,24.0541,251.51126,234.466,15.063,15.0642,32.5274,32.5295,1024.0699,1024.0712,3.869,15.0635,15.0648,4.025313,4.025658,2.6511,0.8683,0.1145,0.057512,3.8391935787974147,40.362833,-70.882333
AR95,12,1,2025-10-21 02:45:16+00:00,24.3598,24.3599,240.43924,229.428,17.0141,17.0153,33.4998,33.5003,1024.5081,1024.5082,33.893,17.0196,17.0208,4.320791,4.320964,2.6982,0.9478,0.0894,0.048391,33.62944223311163,40.363,-70.774833
AR95,12,2,2025-10-21 02:47:37+00:00,24.0871,24.0886,248.7147,237.518,15.5609,15.5626,32.7132,32.7156,1024.1051,1024.1066,4.079,15.5615,15.5632,4.092209,4.092638,2.7054,1.5687,0.1306,0.046946,4.047573634658442,40.363,-70.774833
AR95,13,1,2025-10-21 05:04:13+00:00,24.262,24.2618,242.26379,229.967,16.7006,16.7014,33.2769,33.2768,1024.427,1024.4268,37.64,16.7067,16.7074,4.265391,4.265451,2.6838,0.9583,0.1001,0.028756,37.34697358460345,40.360667,-70.992
AR95,13,2,2025-10-21 05:07:36+00:00,23.9702,23.9714,248.12904,238.509,15.717,15.7183,32.6061,32.6081,1023.9912,1023.9925,4.785,15.7178,15.719,4.094748,4.09508,2.7157,1.8488,0.1359,0.026189,4.748127185268532,40.360667,-70.992
AR95,14,1,2025-10-21 06:17:52+00:00,24.1935,24.194,247.66438,231.21,15.707,15.7076,32.8937,32.8945,1024.3659,1024.3664,39.144,15.713,15.7136,4.128103,4.128244,2.6417,0.419,0.0935,0.020807,38.83911688777585,40.3625,-71.100833
AR95,14,2,2025-10-21 06:21:36+00:00,23.9578,23.9584,247.63525,238.953,15.814,15.8153,32.6181,32.6193,1023.974,1023.9746,3.678,15.8146,15.8159,4.105048,4.105303,2.7234,1.8274,0.1492,0.01829,3.649666826901774,40.3625,-71.100833
AR95,15,1,2025-10-21 11:09:12+00:00,24.6146,24.6113,237.2072,222.408,17.5432,17.5455,33.9966,33.9929,1024.8011,1024.7977,42.727,17.5504,17.5527,4.430106,4.429905,2.6613,0.7182,0.0895,0.029105,42.39506039181372,40.0465,-70.771167
AR95,15,2,2025-10-21 11:11:23+00:00,24.439,24.4391,240.08862,228.425,17.0543,17.0554,33.6154,33.616,1024.4515,1024.4517,2.87,17.0548,17.0559,4.336175,4.336351,2.7031,0.7252,0.1023,0.033839,2.8479786501063655,40.0465,-70.771167
AR95,16,1,2025-10-21 12:14:06+00:00,26.984,26.9829,272.62236,158.604,10.3003,10.309,35.1076,35.1081,1027.9056,1027.9044,205.351,10.3247,10.3334,3.859621,3.860501,1.8077,0.0167,0.1969,0.19521,203.67548369851443,40.045333,-70.881833
AR95,16,2,2025-10-21 12:14:14+00:00,26.983,26.983,272.59695,158.656,10.3047,10.3094,35.1072,35.1082,1027.9041,1027.9041,205.265,10.3291,10.3337,3.86,3.860543,1.8091,0.0128,0.1724,0.18948,203.59022772196056,40.045333,-70.881833
AR95,16,3,2025-10-21 12:19:09+00:00,26.5452,26.5463,277.2143,195.446,9.763,9.7643,34.4279,34.4295,1027.2303,1027.2313,152.006,9.7802,9.7816,3.739359,3.739643,2.0918,0.0096,0.1698,0.14834,150.78519264048396,40.045333,-70.881833
AR95,16,4,2025-10-21 12:19:17+00:00,26.5447,26.5444,277.21556,196.516,9.763,9.7605,34.4273,34.4264,1027.2275,1027.2272,151.49,9.7802,9.7777,3.739275,3.738952,2.0902,0.0092,0.1262,0.14697,150.2735244149243,40.045333,-70.881833
AR95,16,5,2025-10-21 12:24:13+00:00,25.9947,26.0011,290.18113,226.924,8.0577,8.0686,33.3819,33.3921,1026.442,1026.4484,98.186,8.0673,8.0783,3.480588,3.482525,2.2718,0.0952,0.1386,0.11086,97.41012774060017,40.045333,-70.881833
AR95,16,6,2025-10-21 12:24:22+00:00,25.9975,26.0015,290.10906,228.452,8.0669,8.0697,33.3873,33.3928,1026.446,1026.4499,98.445,8.0766,8.0794,3.481931,3.482704,2.2795,0.1068,0.133,0.10805,97.66701984391416,40.045333,-70.881833
AR95,16,7,2025-10-21 12:28:22+00:00,25.0896,25.0935,256.64153,233.178,13.7217,13.6808,33.5053,33.4995,1025.3514,1025.3554,59.019,13.73,13.689,4.010249,4.005784,2.5799,0.458,0.0771,0.093245,58.5581841142983,40.045333,-70.881833
AR95,16,8,2025-10-21 12:28:30+00:00,25.0902,25.0934,256.61975,233.879,13.7253,13.6987,33.5071,33.5042,1025.3506,1025.3538,58.698,13.7335,13.7069,4.010759,4.007943,2.5821,0.451,0.0784,0.09165,58.23973576422036,40.045333,-70.881833
AR95,16,9,2025-10-21 12:30:58+00:00,24.6895,24.6881,238.89796,222.023,17.1766,17.178,33.9798,33.9785,1024.908,1024.9066,49.992,17.1849,17.1862,4.392867,4.392845,2.6372,0.4204,0.0773,0.072039,49.6027514485127,40.045333,-70.881833
AR95,16,10,2025-10-21 12:31:10+00:00,24.693,24.6948,238.88405,221.914,17.178,17.1788,33.9848,33.9875,1024.9099,1024.9118,49.646,17.1861,17.187,4.39355,4.393945,2.638,0.4299,0.0767,0.071989,49.259486790608186,40.045333,-70.881833
AR95,16,11,2025-10-21 12:31:21+00:00,24.6973,24.7024,238.02283,222.044,17.3459,17.4119,34.0427,34.0699,1024.9171,1024.9221,50.318,17.3542,17.4202,4.416657,4.426258,2.6416,0.4117,0.0795,0.071491,49.92617369207872,40.045333,-70.881833
AR95,16,12,2025-10-21 12:34:19+00:00,24.6519,24.6524,232.85988,220.269,18.4065,18.4076,34.3215,34.3225,1024.8072,1024.8077,35.714,18.4127,18.4138,4.552668,4.552898,2.673,0.6122,0.0793,0.070768,35.43714956235614,40.045333,-70.881833
AR95,16,13,2025-10-21 12:34:30+00:00,24.6515,24.6519,232.81967,219.483,18.415,18.4166,34.3236,34.3248,1024.8065,1024.807,35.666,18.4212,18.4228,4.553752,4.554048,2.669,0.6209,0.0855,0.069647,35.389525770655816,40.045333,-70.881833
AR95,16,14,2025-10-21 12:34:40+00:00,24.6503,24.6509,232.85861,219.859,18.4075,18.4088,34.3197,34.3209,1024.8042,1024.8047,35.383,18.4136,18.4149,4.552533,4.552795,2.6737,0.6473,0.0838,0.069148,35.108743606826124,40.045333,-70.881833
AR95,16,15,2025-10-21 12:34:48+00:00,24.6507,24.651,232.87083,219.323,18.4048,18.4076,34.3193,34.3206,1024.8048,1024.8051,35.453,18.411,18.4138,4.552228,4.552652,2.6721,0.6285,0.0866,0.068226,35.17819506129665,40.045333,-70.881833
AR95,16,16,2025-10-21 12:37:10+00:00,24.4228,24.424,240.48709,228.43,16.9832,16.9854,33.5725,33.5747,1024.4385,1024.4397,3.594,16.9838,16.9859,4.324428,4.324887,2.6934,0.7204,0.1025,0.077795,3.5664175532886775,40.045333,-70.881833
AR95,16,17,2025-10-21 12:37:18+00:00,24.4233,24.4245,240.50462,229.472,16.9795,16.9814,33.572,33.5742,1024.4411,1024.4423,4.064,16.9801,16.9821,4.324047,4.324484,2.7036,0.7189,0.0999,0.077795,4.032805902101923,40.045333,-70.881833
AR95,16,18,2025-10-21 12:37:26+00:00,24.4137,24.4245,240.52418,228.949,16.9797,16.9811,33.5596,33.5741,1024.4297,1024.4405,3.654,16.9803,16.9817,4.322613,4.324415,2.7024,0.7179,0.097,0.078119,3.6259565506478983,40.045333,-70.881833
AR95,16,19,2025-10-21 12:37:33+00:00,24.4231,24.4244,240.50323,229.081,16.9799,16.9816,33.5718,33.5741,1024.4396,1024.4409,3.768,16.9805,16.9822,4.324046,4.324468,2.6987,0.7318,0.1003,0.077745,3.739080597884504,40.045333,-70.881833
AR95,16,20,2025-10-21 12:37:43+00:00,24.4229,24.4242,240.50772,228.863,16.9791,16.9804,33.5714,33.5735,1024.4386,1024.44,3.594,16.9797,16.981,4.323908,4.324283,2.7012,0.7337,0.1081,0.078019,3.5664175532886775,40.045333,-70.881833
AR95,16,21,2025-10-21 12:37:53+00:00,24.4229,24.4241,240.50501,229.937,16.9797,16.9814,33.5715,33.5736,1024.4385,1024.4397,3.565,16.9802,16.982,4.323973,4.324388,2.7025,0.7192,0.1019,0.078269,3.537640365019155,40.045333,-70.881833
AR95,16,22,2025-10-21 12:38:03+00:00,24.423,24.4244,240.50522,230.147,16.9796,16.9812,33.5717,33.574,1024.4369,1024.4383,3.165,16.9801,16.9817,4.323966,4.324387,2.7049,0.7461,0.1021,0.078244,3.140713217217411,40.045333,-70.881833
AR95,17,1,2025-10-22 03:15:54+00:00,26.3352,26.3371,283.20786,208.692,8.9409,8.9443,33.9882,33.9914,1026.9279,1026.9299,130.862,8.9549,8.9582,3.619755,3.620367,2.1604,0.0369,0.137,0.073285,129.81642749979775,40.148833,-70.8835
AR95,17,2,2025-10-22 03:16:14+00:00,26.3343,26.3352,283.23113,209.083,8.9378,8.9356,33.9865,33.9872,1026.9279,1026.9287,131.032,8.9517,8.9496,3.619313,3.619178,2.1626,0.0394,0.1445,0.072836,129.9850157331471,40.148833,-70.8835
AR95,17,3,2025-10-22 03:19:18+00:00,25.7541,25.7533,288.70876,230.452,8.3611,8.3671,33.1327,33.1328,1026.2128,1026.212,100.812,8.3712,8.3772,3.484326,3.484872,2.3054,0.0861,0.1238,0.06708,100.01379968094193,40.148833,-70.8835
AR95,17,4,2025-10-22 03:22:49+00:00,25.3782,25.3797,278.36028,234.246,10.0493,10.0495,32.9947,32.9967,1025.7064,1025.7079,72.695,10.0575,10.0577,3.620719,3.620929,2.416,0.2405,0.0876,0.061673,72.12433401337104,40.148833,-70.8835
AR95,17,5,2025-10-22 03:23:02+00:00,25.3764,25.3782,278.33279,233.014,10.0542,10.0484,32.9935,32.9946,1025.7044,1025.7062,72.649,10.0624,10.0566,3.621041,3.620623,2.4057,0.2242,0.0841,0.061175,72.07870315317558,40.148833,-70.8835
AR95,17,6,2025-10-22 03:26:22+00:00,24.4752,24.4783,248.12107,227.126,15.5053,15.5116,33.2017,33.2074,1024.699,1024.702,50.8,15.5131,15.5193,4.14435,4.145576,2.6019,0.4712,0.0819,0.058658,50.403887141566415,40.148833,-70.8835
AR95,17,7,2025-10-22 03:26:31+00:00,24.4822,24.4857,248.01099,227.629,15.5228,15.5287,33.2159,33.2221,1024.7074,1024.7108,51.112,15.5306,15.5365,4.147595,4.148847,2.6028,0.4739,0.1093,0.058284,50.713415972055635,40.148833,-70.8835
AR95,17,8,2025-10-22 03:26:39+00:00,24.482,24.4784,248.02832,227.495,15.5198,15.513,33.2146,33.2081,1024.7061,1024.7025,50.875,15.5275,15.5208,4.147156,4.145788,2.6074,0.5012,0.0833,0.05806,50.4782931531594,40.148833,-70.8835
AR95,17,9,2025-10-22 03:26:50+00:00,24.4867,24.4829,247.99184,227.352,15.5246,15.5206,33.2221,33.2161,1024.7111,1024.7073,50.946,15.5323,15.5284,4.148453,4.147409,2.6019,0.4773,0.0821,0.057661,50.54873081921752,40.148833,-70.8835
AR95,17,10,2025-10-22 03:29:16+00:00,24.3555,24.3562,242.64231,234.585,16.59,16.5896,33.3652,33.366,1024.4971,1024.4978,32.29,16.5952,16.5948,4.264658,4.264711,2.7262,1.2877,0.1112,0.055892,32.03965644296805,40.148833,-70.8835
AR95,17,11,2025-10-22 03:29:24+00:00,24.3548,24.3552,242.63455,234.0,16.5918,16.5924,33.365,33.3656,1024.496,1024.4964,32.187,16.5969,16.5976,4.264788,4.264924,2.723,1.3334,0.1122,0.055418,31.937462975073508,40.148833,-70.8835
AR95,17,12,2025-10-22 03:29:32+00:00,24.3535,24.3539,242.6209,233.942,16.5949,16.5931,33.3641,33.3642,1024.4961,1024.4966,32.527,16.6001,16.5983,4.26501,4.264844,2.7209,1.2622,0.1174,0.055219,32.27480044229067,40.148833,-70.8835
AR95,17,13,2025-10-22 03:29:40+00:00,24.355,24.3557,242.62316,235.206,16.5939,16.5944,33.3658,33.3668,1024.4976,1024.4983,32.519,16.5991,16.5996,4.265103,4.265276,2.7308,1.1755,0.1134,0.055219,32.26686309650847,40.148833,-70.8835
AR95,17,14,2025-10-22 03:29:48+00:00,24.3555,24.356,242.63346,233.608,16.5917,16.5931,33.3658,33.3668,1024.4978,1024.4982,32.441,16.5969,16.5982,4.264889,4.265132,2.7178,1.1743,0.1135,0.054995,32.18947395899964,40.148833,-70.8835
AR95,17,15,2025-10-22 03:31:28+00:00,24.3499,24.3505,242.96751,233.94,16.5312,16.5315,33.3402,33.3412,1024.4547,1024.4554,23.906,16.535,16.5353,4.255705,4.255841,2.7223,1.1882,0.1011,0.054123,23.72113960289814,40.148833,-70.8835
AR95,17,16,2025-10-22 03:31:36+00:00,24.3495,24.3502,242.9802,233.864,16.5289,16.5296,33.339,33.3402,1024.455,1024.4557,24.049,16.5327,16.5334,4.255357,4.255556,2.7194,1.1664,0.1087,0.054048,23.863025537281384,40.148833,-70.8835
AR95,17,17,2025-10-22 03:34:06+00:00,24.3399,24.3409,243.52745,233.254,16.4313,16.4326,33.2972,33.299,1024.3538,1024.3549,3.182,16.4318,16.4331,4.240084,4.240418,2.705,1.035,0.0995,0.052603,3.1575529220782688,40.148833,-70.8835
AR95,17,18,2025-10-22 03:34:14+00:00,24.34,24.341,243.52565,232.178,16.4316,16.433,33.2976,33.2992,1024.3511,1024.352,2.518,16.432,16.4334,4.240117,4.240435,2.7055,0.9715,0.0978,0.05203,2.498658411097938,40.148833,-70.8835
AR95,17,19,2025-10-22 03:34:25+00:00,24.3401,24.3411,243.52487,232.298,16.4318,16.4333,33.2977,33.2994,1024.3505,1024.3515,2.369,16.4322,16.4337,4.240134,4.240481,2.7087,0.959,0.0984,0.052304,2.350803778945245,40.148833,-70.8835
AR95,17,20,2025-10-22 03:34:34+00:00,24.3398,24.3409,243.52127,233.012,16.4326,16.434,33.2975,33.2994,1024.3515,1024.3526,2.67,16.433,16.4344,4.240206,4.24056,2.7116,0.9848,0.0977,0.052478,2.6494898720238074,40.148833,-70.8835
