cruise,cast,niskin,date,sal00,sal11,sigma_t00,sigma_t11,oxsatmm_kg,sbox0mm_kg,sbox1mm_kg,potemp090c,potemp190c,svcm,svcm1,scan,timej,times,prdm,depsm,t090c,t190c,t2_t190c,c0s_m,c1s_m,v0,cstarat0,v1,fleco_afl,v2,altm,v3,v4,sbeox0v,v5,sbeox1v,v6,par,cpar,v7,spar,latitude,longitude
EN695,007,10,2023-01-12 22:57:54+00:00,34.0167,34.0152,25.8948,25.895,267.15138,257.802,260.334,11.6251,11.6176,1495.01,1494.99,21270.0,12.956866,886.208,38.546,38.246,11.63,11.6225,-0.0075,3.866049,3.865193,4.349,0.7029,0.2888,1.3725,4.1802,83.61,0.0035,2.3773,2.3777,2.1783,2.1786,0.359,1e-12,2.6998e-11,0.0,3.704,40.25926,-70.87968
EN695,007,11,2023-01-12 22:58:01+00:00,34.0478,34.0513,25.898,25.8981,266.4594,254.984,258.303,11.7372,11.7516,1495.44,1495.5,21436.0,12.956946,893.125,38.746,38.445,11.7421,11.7565,0.0144,3.879729,3.881439,4.371,0.6824,0.2488,1.1327,4.1743,83.49,0.0034,2.3698,2.3702,2.1763,2.1767,0.358,1e-12,2.6998e-11,0.0,3.704,40.25926,-70.87964
EN695,007,12,2023-01-12 22:58:07+00:00,34.0446,34.0324,25.8973,25.8947,266.51737,257.6,260.43,11.7279,11.6912,1495.41,1495.27,21596.0,12.957023,899.792,38.894,38.591,11.7328,11.6961,-0.0367,3.878551,3.873862,4.3567,0.6957,0.2472,1.123,4.1935,83.87,0.0035,2.3761,2.3765,2.1747,2.175,0.356,1e-12,2.9753e-11,0.0,3.515,40.25926,-70.87961
EN695,007,13,2023-01-12 22:59:59+00:00,33.9702,33.9682,25.8839,25.8833,268.01724,259.593,262.516,11.4904,11.4852,1494.19,1494.17,24267.0,12.958311,1011.083,20.939,20.777,11.493,11.4878,-0.0052,3.847733,3.847042,4.339,0.7122,0.2606,1.2037,0.0384,0.77,0.0053,2.3839,2.3843,2.1865,2.1868,0.347,1e-12,2.7549e-11,0.0,3.6662,40.25927,-70.8792
EN695,007,14,2023-01-12 23:00:05+00:00,33.9622,33.9589,25.8823,25.8806,268.17255,259.657,261.671,11.4658,11.4611,1494.1,1494.08,24425.0,12.958387,1017.667,20.98,20.818,11.4684,11.4637,-0.0047,3.844631,3.843851,4.3371,0.7139,0.2706,1.2638,0.7865,15.73,0.0051,2.3856,2.386,2.1876,2.1879,0.3802,1e-12,2.6998e-11,0.0,3.704,40.25928,-70.87916
EN695,007,15,2023-01-12 23:00:12+00:00,33.9497,33.963,25.878,25.8829,268.36406,259.482,261.875,11.4365,11.4657,1493.97,1494.09,24594.0,12.958469,1024.708,20.305,20.148,11.439,11.4682,0.0292,3.840584,3.844655,4.3381,0.713,0.2731,1.2783,0.7166,14.33,0.005,2.3838,2.3842,2.1877,2.1881,0.3693,1e-12,2.6998e-11,0.0,3.704,40.25928,-70.87912
EN695,007,16,2023-01-12 23:00:20+00:00,33.9299,33.9299,25.8727,25.8727,268.71545,260.773,262.727,11.3815,11.3815,1493.76,1493.76,24775.0,12.958556,1032.25,20.722,20.561,11.3841,11.384,-0.0001,3.833478,3.833477,4.3284,0.7221,0.2775,1.3046,0.5768,11.54,0.0052,2.3902,2.3906,2.192,2.1923,0.3459,1e-12,2.7549e-11,0.0,3.6662,40.25926,-70.87908
EN695,007,17,2023-01-12 23:00:27+00:00,33.9344,33.9352,25.8736,25.8736,268.62787,260.721,263.543,11.3954,11.3986,1493.81,1493.82,24946.0,12.958639,1039.375,20.369,20.212,11.3979,11.4011,0.0032,3.835205,3.835587,4.3302,0.7205,0.2925,1.3949,0.6407,12.81,0.0051,2.3904,2.3908,2.193,2.1933,0.3797,1e-12,2.9202e-11,0.0,3.5528,40.25926,-70.87904
EN695,007,18,2023-01-12 23:02:35+00:00,33.9174,33.9167,25.8689,25.8685,268.92776,260.733,263.925,11.3506,11.3497,1493.38,1493.37,28019.0,12.960121,1167.417,4.956,4.918,11.3512,11.3503,-0.0009,3.828446,3.828291,4.3287,0.7218,0.2671,1.2425,0.0117,0.23,1.1121,2.3957,2.396,2.1978,2.1981,0.3296,1.1831,31.941,0.0,3.704,40.25942,-70.8786
EN695,007,19,2023-01-12 23:02:41+00:00,33.918,33.9169,25.8691,25.8685,268.91668,260.811,263.991,11.3523,11.3508,1493.38,1493.37,28167.0,12.960192,1173.583,4.667,4.631,11.3529,11.3514,-0.0015,3.828656,3.828407,4.3245,0.7257,0.31,1.4998,0.0141,0.28,1.2229,2.3956,2.396,2.1975,2.1978,0.3655,1.5451,41.713,0.0,3.704,40.25944,-70.87858
EN695,007,20,2023-01-12 23:02:47+00:00,33.9153,33.9162,25.8685,25.8685,268.96871,261.079,263.908,11.3441,11.3475,1493.35,1493.36,28320.0,12.960266,1179.958,4.951,4.913,11.3447,11.3481,0.0034,3.827634,3.828038,4.3257,0.7246,0.2718,1.271,0.0146,0.29,1.1844,2.3957,2.3961,2.1977,2.198,0.3686,1.4141,41.982,0.0,3.5528,40.25944,-70.87857
EN695,007,21,2023-01-12 23:02:54+00:00,33.9064,33.9058,25.8658,25.8655,269.1188,261.503,264.027,11.3209,11.3202,1493.26,1493.26,28472.0,12.960339,1186.292,5.038,4.999,11.3215,11.3208,-0.0007,3.824575,3.824452,4.3263,0.7241,0.2904,1.3824,0.0106,0.21,1.0047,2.3965,2.3969,2.1979,2.1982,0.3655,0.93646,25.872,0.0,3.6662,40.25947,-70.87854
EN695,007,22,2023-01-12 23:03:01+00:00,33.91,33.9096,25.8668,25.8663,269.05708,261.397,263.902,11.3305,11.3315,1493.3,1493.3,28640.0,12.96042,1193.292,4.934,4.896,11.3311,11.3321,0.001,3.825821,3.825879,4.3244,0.7258,0.3091,1.4948,0.0098,0.2,1.0843,2.3973,2.3977,2.198,2.1983,0.3476,1.1205,34.211,0.0,3.4772,40.25948,-70.87851
EN695,008,1,2023-01-13 02:00:38+00:00,34.1869,34.1856,25.8843,25.8833,262.63774,219.872,221.728,12.3734,12.3735,1498.31,1498.31,6125.0,13.083764,255.167,69.775,69.225,12.3825,12.3827,0.0001,3.955711,3.955589,3.9634,1.0795,0.0997,0.2383,0.3862,7.72,0.0049,2.1231,2.1232,1.9494,1.9494,0.5288,1e-12,2.7549e-11,0.0,3.6662,40.51426,-70.88614
EN695,008,2,2023-01-13 02:00:46+00:00,34.1896,34.1869,25.8849,25.8835,262.59172,219.532,221.806,12.3809,12.3776,1498.33,1498.32,6319.0,13.083857,263.25,69.413,68.867,12.39,12.3867,-0.0033,3.956678,3.956093,3.9643,1.0786,0.0966,0.2194,0.4102,8.2,0.0049,2.122,2.122,1.95,1.95,0.545,1e-12,2.6998e-11,0.0,3.704,40.51426,-70.88608
EN695,008,3,2023-01-13 02:03:33+00:00,34.1499,34.1496,25.8766,25.8758,263.30649,220.2,222.899,12.266,12.2691,1497.68,1497.69,10326.0,13.085789,430.208,56.871,56.425,12.2734,12.2766,0.0031,3.941001,3.941265,4.0032,1.0389,0.0982,0.2291,1.053,21.06,0.0048,2.1245,2.1247,1.9548,1.9549,0.5273,1e-12,2.6998e-11,0.0,3.704,40.51406,-70.8849
EN695,008,4,2023-01-13 02:03:40+00:00,34.1451,34.1458,25.8757,25.8752,263.39461,220.228,223.13,12.2516,12.2567,1497.62,1497.64,10509.0,13.085878,437.833,56.848,56.402,12.259,12.2641,0.0051,3.939151,3.939698,4.0073,1.0348,0.0966,0.2196,1.0789,21.58,0.0048,2.1264,2.1265,1.9557,1.9558,0.5199,1e-12,2.6998e-11,0.0,3.704,40.51406,-70.88487
EN695,008,5,2023-01-13 02:03:49+00:00,34.1324,34.1338,25.873,25.8726,263.62643,220.875,223.654,12.214,12.222,1497.47,1497.5,10728.0,13.085983,446.958,56.31,55.869,12.2213,12.2294,0.0081,3.934256,3.935155,4.0204,1.0216,0.0999,0.2392,1.079,21.58,0.0049,2.1285,2.1286,1.9564,1.9565,0.5317,1e-12,2.6998e-11,0.0,3.704,40.51406,-70.88484
EN695,008,6,2023-01-13 02:05:59+00:00,33.3629,33.3608,25.7474,25.7472,280.71752,253.616,255.09,9.5501,9.5414,1486.89,1486.85,13829.0,13.087479,576.167,40.499,40.183,9.5546,9.5458,-0.0087,3.61,3.609006,4.2689,0.7783,0.1856,0.7538,1.8613,37.23,0.0044,2.2577,2.2579,2.08,2.0802,0.4822,1e-12,2.6998e-11,0.0,3.704,40.51432,-70.88464
EN695,008,7,2023-01-13 02:06:06+00:00,33.4534,33.4175,25.758,25.7468,278.29705,254.381,256.587,9.9143,9.8127,1488.34,1487.93,14001.0,13.087562,583.333,41.417,41.093,9.9189,9.8173,-0.1016,3.651947,3.639185,4.2785,0.7691,0.1548,0.5685,1.8233,36.46,0.0044,2.2635,2.2637,2.083,2.0832,0.4806,1e-12,2.6998e-11,0.0,3.704,40.51434,-70.88468
EN695,008,8,2023-01-13 02:06:12+00:00,33.4174,33.4093,25.7546,25.7513,279.27938,254.627,258.493,9.7655,9.7473,1487.75,1487.68,14159.0,13.087638,589.917,41.248,40.926,9.7701,9.7518,-0.0182,3.634885,3.632432,4.2774,0.7702,0.1726,0.6756,1.8357,36.71,0.0041,2.2605,2.2607,2.0758,2.076,0.5128,1e-12,2.6998e-11,0.0,3.704,40.51436,-70.88466
EN695,008,9,2023-01-13 02:06:19+00:00,33.389,33.381,25.7516,25.7474,280.05328,256.195,258.74,9.649,9.6366,1487.29,1487.23,14317.0,13.087714,596.5,41.008,40.688,9.6535,9.6411,-0.0125,3.62153,3.61962,4.2785,0.7691,0.1825,0.7347,1.8388,36.78,0.0044,2.2602,2.2604,2.0762,2.0763,0.4848,1e-12,2.6998e-11,0.0,3.704,40.51438,-70.88467
EN695,008,10,2023-01-13 02:08:04+00:00,33.3246,33.3229,25.7422,25.7415,281.74193,261.222,263.578,9.4,9.3961,1485.96,1485.94,16847.0,13.088934,701.917,20.429,20.27,9.4022,9.3983,-0.0039,3.591626,3.591112,4.2666,0.7804,0.2022,0.8531,2.9131,58.26,0.0037,2.2981,2.2983,2.1064,2.1066,0.5012,1e-12,2.6998e-11,0.0,3.704,40.51454,-70.88439
EN695,008,11,2023-01-13 02:08:12+00:00,33.3195,33.3179,25.7412,25.7405,281.86838,262.11,265.081,9.3814,9.378,1485.88,1485.86,17033.0,13.089024,709.667,20.244,20.087,9.3835,9.3802,-0.0033,3.589444,3.588988,4.2687,0.7784,0.2286,1.0116,2.9006,58.01,0.0037,2.3035,2.3037,2.112,2.1122,0.448,1e-12,2.7549e-11,0.0,3.6662,40.51454,-70.88436
EN695,008,12,2023-01-13 02:08:19+00:00,33.3217,33.3202,25.7412,25.7408,281.7948,261.997,264.776,9.3924,9.3875,1485.92,1485.9,17197.0,13.089103,716.5,20.117,19.961,9.3946,9.3897,-0.0049,3.590655,3.590064,4.2666,0.7804,0.2303,1.0222,2.8973,57.95,0.0037,2.3054,2.3056,2.1147,2.1149,0.5076,1e-12,2.6998e-11,0.0,3.704,40.51454,-70.88434
EN695,008,13,2023-01-13 02:08:27+00:00,33.322,33.3216,25.7413,25.741,281.78782,261.903,264.312,9.3935,9.3932,1485.92,1485.92,17396.0,13.089199,724.792,19.864,19.71,9.3956,9.3953,-0.0003,3.590766,3.5907,4.2667,0.7803,0.2192,0.9554,2.925,58.5,0.0037,2.3057,2.3059,2.1145,2.1147,0.4988,1e-12,2.8651e-11,0.0,3.5906,40.51454,-70.8843
EN695,008,14,2023-01-13 02:08:34+00:00,33.3208,33.3208,25.7413,25.7411,281.82846,261.313,264.289,9.3873,9.3885,1485.9,1485.9,17566.0,13.089281,731.875,20.089,19.933,9.3895,9.3907,0.0011,3.590104,3.590206,4.2682,0.7789,0.2119,0.9114,2.9635,59.27,0.0037,2.3036,2.3038,2.1137,2.1138,0.4519,1e-12,2.6998e-11,0.0,3.704,40.51454,-70.88427
EN695,008,15,2023-01-13 02:08:41+00:00,33.3215,33.3211,25.7411,25.7407,281.79786,261.743,264.526,9.392,9.3929,1485.92,1485.92,17716.0,13.089353,738.125,20.047,19.892,9.3942,9.395,0.0008,3.590589,3.590629,4.2645,0.7824,0.2154,0.9324,2.9322,58.64,0.0037,2.3056,2.3058,2.1147,2.1149,0.4807,1e-12,2.6998e-11,0.0,3.704,40.51454,-70.88426
EN695,008,16,2023-01-13 02:09:53+00:00,33.3182,33.3172,25.7411,25.7405,281.90241,262.496,264.938,9.3779,9.3767,1485.61,1485.61,19458.0,13.090193,810.708,5.386,5.345,9.3785,9.3772,-0.0013,3.588214,3.588001,4.264,0.7829,0.2282,1.0094,3.2635,65.27,0.8821,2.309,2.3092,2.1197,2.1198,0.4595,0.6466,17.457,0.0,3.704,40.51447,-70.88389
EN695,008,17,2023-01-13 02:09:59+00:00,33.3203,33.3193,25.7413,25.7407,281.84354,261.153,264.737,9.3867,9.3851,1485.64,1485.64,19608.0,13.090266,816.958,5.076,5.036,9.3873,9.3857,-0.0016,3.589192,3.588948,4.2641,0.7828,0.2194,0.9566,3.3857,67.71,0.9163,2.3103,2.3105,2.1192,2.1194,0.5129,0.70752,19.102,0.0,3.704,40.51446,-70.88386
EN695,008,18,2023-01-13 02:10:05+00:00,33.3217,33.3206,25.7413,25.7408,281.79834,261.84,264.376,9.3935,9.391,1485.67,1485.66,19751.0,13.090335,822.917,5.328,5.287,9.3941,9.3916,-0.0024,3.589953,3.589628,4.2631,0.7838,0.2115,0.909,3.4175,68.35,0.9003,2.3091,2.3093,2.119,2.1191,0.5038,0.6781,18.307,0.0,3.704,40.51448,-70.88384
EN695,008,19,2023-01-13 02:10:12+00:00,33.3208,33.32,25.7411,25.7407,281.81989,261.64,265.152,9.3903,9.3888,1485.67,1485.66,19900.0,13.090407,829.125,5.539,5.496,9.3909,9.3894,-0.0015,3.589591,3.589369,4.262,0.7848,0.218,0.9481,3.6911,73.82,0.8933,2.3077,2.3079,2.1189,2.119,0.5026,0.67071,18.817,0.0,3.6284,40.5145,-70.88382
EN695,008,20,2023-01-13 02:10:18+00:00,33.3212,33.3204,25.7413,25.7408,281.81308,261.545,264.602,9.3912,9.3903,1485.68,1485.67,20044.0,13.090476,835.125,6.027,5.98,9.3919,9.391,-0.0009,3.589738,3.589577,4.2654,0.7816,0.2181,0.9485,3.6827,73.65,0.9022,2.3069,2.3071,2.1193,2.1194,0.4849,0.68222,19.459,0.0,3.5906,40.5145,-70.88378
EN695,009,1,2023-01-13 04:23:11+00:00,33.3422,33.3421,25.784,25.7838,282.79416,248.078,250.627,9.2217,9.222,1486.02,1486.02,5673.0,13.182758,236.333,61.563,61.078,9.2283,9.2286,0.0003,3.579455,3.57946,3.9826,1.0599,0.1245,0.3867,0.2555,5.11,0.0049,2.1946,2.1946,2.0162,2.0162,0.4994,1e-12,2.6998e-11,0.0,3.704,40.69696,-70.88302
EN695,009,2,2023-01-13 04:23:16+00:00,33.3416,33.3414,25.7837,25.7837,282.80347,247.904,250.759,9.2205,9.2192,1486.01,1486.0,5794.0,13.182817,241.375,61.438,60.955,9.2271,9.2257,-0.0013,3.579274,3.579129,3.9847,1.0577,0.127,0.4021,0.2581,5.16,0.0049,2.195,2.195,2.0161,2.0161,0.4825,1e-12,2.6998e-11,0.0,3.704,40.69696,-70.883
EN695,009,3,2023-01-13 04:25:00+00:00,33.3911,33.3901,25.7472,25.7476,279.81973,249.302,251.866,9.6852,9.6779,1487.58,1487.55,8299.0,13.184025,345.75,50.327,49.932,9.6907,9.6834,-0.0073,3.625515,3.624761,4.1911,0.8529,0.126,0.3958,0.8154,16.31,0.0049,2.2211,2.2211,2.0421,2.0422,0.4654,1e-12,2.6998e-11,0.0,3.704,40.69694,-70.88262
EN695,009,4,2023-01-13 04:25:07+00:00,33.3913,33.3884,25.7426,25.7449,279.64415,249.736,253.093,9.7136,9.6863,1487.69,1487.58,8465.0,13.184105,352.667,50.42,50.024,9.7192,9.6919,-0.0273,3.628118,3.625357,4.2141,0.8307,0.1413,0.4879,0.8074,16.15,0.0049,2.2283,2.2284,2.0481,2.0482,0.4811,1e-12,2.8651e-11,0.0,3.5906,40.69694,-70.88262
EN695,009,5,2023-01-13 04:27:00+00:00,33.2921,33.2915,25.6603,25.6601,279.65902,267.966,271.683,9.7443,9.7426,1487.52,1487.51,11164.0,13.185407,465.125,41.107,40.785,9.7489,9.7471,-0.0017,3.620711,3.62049,4.3235,0.7267,0.2601,1.2007,1.2843,25.69,0.0048,2.3628,2.363,2.1693,2.1694,0.4254,1e-12,2.6998e-11,0.0,3.704,40.69708,-70.88224
EN695,009,6,2023-01-13 04:27:07+00:00,33.292,33.2912,25.6599,25.6597,279.64906,268.702,271.999,9.7461,9.7436,1487.52,1487.51,11342.0,13.185492,472.542,40.714,40.396,9.7506,9.7481,-0.0024,3.620829,3.620529,4.3224,0.7277,0.2531,1.1589,1.3011,26.02,0.0048,2.3647,2.3648,2.1693,2.1694,0.4236,1e-12,2.9202e-11,0.0,3.5528,40.6971,-70.88222
EN695,009,7,2023-01-13 04:27:14+00:00,33.292,33.2897,25.6601,25.6587,279.65494,269.146,271.779,9.7451,9.7422,1487.51,1487.5,11518.0,13.185577,479.875,40.606,40.289,9.7496,9.7467,-0.0029,3.620743,3.620245,4.3261,0.7242,0.2605,1.203,1.3051,26.1,0.0048,2.3649,2.365,2.1694,2.1696,0.4219,1e-12,2.6998e-11,0.0,3.704,40.6971,-70.8822
EN695,009,8,2023-01-13 04:27:21+00:00,33.2916,33.2906,25.6596,25.6592,279.6524,268.729,272.334,9.7457,9.7439,1487.51,1487.5,11672.0,13.185652,486.292,40.43,40.113,9.7501,9.7483,-0.0018,3.620741,3.620482,4.3238,0.7264,0.2787,1.3124,1.3078,26.16,0.0047,2.3636,2.3637,2.1695,2.1697,0.414,1e-12,2.6998e-11,0.0,3.704,40.6971,-70.88217
EN695,009,9,2023-01-13 04:27:28+00:00,33.2916,33.2909,25.6602,25.6598,279.67447,268.388,272.118,9.7421,9.7411,1487.49,1487.49,11839.0,13.185732,493.25,39.981,39.668,9.7466,9.7456,-0.001,3.620397,3.620236,4.3247,0.7256,0.2751,1.2907,1.3434,26.87,0.0048,2.3633,2.3635,2.1699,2.1701,0.3875,1e-12,2.9202e-11,0.0,3.5528,40.6971,-70.88214
EN695,009,10,2023-01-13 04:29:38+00:00,33.2948,33.2937,25.6594,25.6587,279.54185,269.253,271.772,9.7649,9.7635,1487.24,1487.24,14961.0,13.187238,623.333,20.172,20.016,9.7671,9.7658,-0.0013,3.621704,3.621474,4.3253,0.725,0.2665,1.239,2.3501,47.0,0.004,2.371,2.3711,2.1733,2.1734,0.4222,1e-12,3.0304e-11,0.0,3.4772,40.69714,-70.8817
EN695,009,11,2023-01-13 04:29:44+00:00,33.2948,33.294,25.6587,25.6585,279.51819,268.905,271.652,9.7687,9.7662,1487.26,1487.25,15116.0,13.187312,629.792,20.066,19.91,9.771,9.7684,-0.0025,3.622043,3.621742,4.3312,0.7195,0.2599,1.1992,2.3548,47.1,0.0039,2.3711,2.3712,2.1734,2.1735,0.4129,1e-12,2.6998e-11,0.0,3.704,40.69714,-70.88167
EN695,009,12,2023-01-13 04:29:50+00:00,33.2949,33.294,25.6574,25.6568,279.46444,268.559,271.497,9.7774,9.7764,1487.29,1487.29,15262.0,13.187383,635.875,20.142,19.985,9.7796,9.7786,-0.001,3.622849,3.622663,4.3267,0.7237,0.2666,1.2396,2.3496,46.99,0.004,2.3695,2.3697,2.1733,2.1734,0.4357,1e-12,2.6998e-11,0.0,3.704,40.69714,-70.88164
EN695,009,13,2023-01-13 04:29:59+00:00,33.2952,33.294,25.6567,25.656,279.42901,268.937,271.415,9.7831,9.7817,1487.31,1487.31,15480.0,13.187488,644.958,20.246,20.088,9.7853,9.7839,-0.0014,3.623394,3.623153,4.3317,0.719,0.2624,1.2143,2.3584,47.17,0.0039,2.37,2.3702,2.1721,2.1723,0.402,1e-12,2.6998e-11,0.0,3.704,40.69712,-70.8816
EN695,009,14,2023-01-13 04:30:09+00:00,33.2953,33.2941,25.6575,25.6566,279.45551,268.506,271.539,9.7787,9.7778,1487.3,1487.29,15707.0,13.187597,654.417,20.346,20.188,9.781,9.78,-0.001,3.623017,3.622807,4.33,0.7206,0.2504,1.1426,2.3441,46.88,0.0039,2.3683,2.3685,2.1722,2.1723,0.416,1e-12,2.6998e-11,0.0,3.704,40.69712,-70.88156
EN695,009,15,2023-01-13 04:30:18+00:00,33.2949,33.2939,25.658,25.6572,279.48525,269.014,271.777,9.774,9.7734,1487.28,1487.27,15935.0,13.187707,663.917,20.186,20.029,9.7763,9.7756,-0.0006,3.622545,3.622384,4.3284,0.7221,0.2849,1.3492,2.362,47.24,0.0038,2.3695,2.3697,2.1728,2.1729,0.4104,1e-12,2.7549e-11,0.0,3.6662,40.69712,-70.88152
EN695,009,16,2023-01-13 04:31:27+00:00,33.295,33.294,25.6572,25.6566,279.45612,268.249,271.463,9.7806,9.7796,1487.03,1487.03,17584.0,13.188503,732.625,4.044,4.012,9.781,9.78,-0.001,3.622271,3.622083,4.3259,0.7244,0.2414,1.0883,2.9376,58.75,1.2638,2.3704,2.3706,2.1757,2.1759,0.4103,1.7208,49.303,0.0,3.5528,40.6971,-70.88123
EN695,009,17,2023-01-13 04:31:33+00:00,33.2949,33.2938,25.6571,25.6564,279.45327,268.607,271.381,9.7809,9.7797,1487.05,1487.05,17734.0,13.188575,738.875,5.22,5.179,9.7815,9.7803,-0.0012,3.622361,3.62214,4.3279,0.7225,0.2384,1.0707,3.1152,62.3,0.9998,2.3725,2.3727,2.1758,2.176,0.4197,0.88249,23.825,0.0,3.704,40.69712,-70.88122
EN695,009,18,2023-01-13 04:31:40+00:00,33.295,33.2937,25.6574,25.6565,279.46182,268.563,271.448,9.7795,9.7785,1487.04,1487.04,17881.0,13.188646,745.0,5.062,5.023,9.7801,9.779,-0.0011,3.622232,3.622014,4.3195,0.7305,0.2669,1.2411,2.7589,55.18,1.0423,2.372,2.3722,2.1758,2.176,0.4206,0.98046,27.541,0.0,3.6284,40.69712,-70.8812
EN695,009,19,2023-01-13 04:31:46+00:00,33.2951,33.2937,25.6577,25.6568,279.47232,268.777,271.573,9.7778,9.777,1487.04,1487.03,18028.0,13.188717,751.125,5.048,5.01,9.7783,9.7776,-0.0008,3.622084,3.621881,4.3268,0.7236,0.2612,1.2075,3.14,62.8,1.0647,2.3719,2.3721,2.1758,2.176,0.3979,1.0517,29.945,0.0,3.6284,40.69712,-70.88118
EN695,009,20,2023-01-13 04:31:52+00:00,33.2951,33.2939,25.6579,25.6572,279.47763,268.859,271.489,9.7769,9.7757,1487.03,1487.03,18179.0,13.18879,757.417,4.865,4.827,9.7775,9.7763,-0.0012,3.621999,3.621775,4.3289,0.7217,0.2649,1.2293,3.1277,62.55,1.1271,2.3731,2.3733,2.1762,2.1764,0.4236,1.2296,33.195,0.0,3.704,40.69712,-70.88114
EN695,009,21,2023-01-13 04:31:58+00:00,33.2952,33.2941,25.6581,25.6575,279.48434,269.049,271.048,9.7758,9.7745,1487.03,1487.03,18328.0,13.188861,763.625,5.299,5.258,9.7763,9.775,-0.0013,3.621924,3.6217,4.3295,0.7211,0.2437,1.1022,3.1351,62.7,1.0834,2.3741,2.3743,2.1748,2.175,0.4183,1.091,31.212,0.0,3.5906,40.69712,-70.88112
EN695,009,22,2023-01-13 04:32:05+00:00,33.295,33.2939,25.658,25.6573,279.48525,268.811,271.714,9.7757,9.7747,1487.03,1487.03,18485.0,13.188937,770.167,5.213,5.173,9.7762,9.7753,-0.001,3.621897,3.621698,4.3264,0.7239,0.2452,1.1112,3.1061,62.12,1.1245,2.3736,2.3738,2.1762,2.1764,0.4191,1.207,33.232,0.0,3.6662,40.69712,-70.8811
EN695,009,23,2023-01-13 04:32:11+00:00,33.295,33.2937,25.6577,25.6569,279.47263,268.551,271.588,9.7777,9.7761,1487.04,1487.03,18630.0,13.189007,776.208,4.988,4.95,9.7783,9.7767,-0.0016,3.622073,3.621795,4.3294,0.7211,0.2586,1.1918,2.7206,54.41,1.0888,2.3734,2.3736,2.1764,2.1766,0.4125,1.106,31.612,0.0,3.5906,40.69712,-70.88107
EN695,009,24,2023-01-13 04:32:17+00:00,33.2949,33.2937,25.6574,25.6566,279.46588,268.828,271.412,9.7788,9.7777,1487.04,1487.04,18781.0,13.18908,782.5,5.245,5.204,9.7794,9.7783,-0.0012,3.622176,3.62195,4.3278,0.7226,0.2686,1.2514,3.1152,62.3,1.0448,2.3732,2.3734,2.1756,2.1758,0.4351,0.99612,29.267,0.0,3.515,40.69712,-70.88104
EN695,010,1,2023-01-13 07:08:52+00:00,33.0055,33.0045,25.4815,25.4809,281.947,263.413,268.536,9.4667,9.4654,1486.32,1486.32,3875.0,13.297817,161.417,50.953,50.552,9.4722,9.4709,-0.0012,3.568284,3.56807,4.2462,0.7999,0.2025,0.8551,0.2177,4.35,0.0049,2.3067,2.3067,2.1325,2.1325,0.4501,1e-12,2.6998e-11,0.0,3.704,40.86254,-70.8824
EN695,010,2,2023-01-13 07:08:58+00:00,33.0043,33.0046,25.4806,25.481,281.94912,261.934,268.619,9.4667,9.4654,1486.32,1486.31,4025.0,13.29789,167.667,50.733,50.334,9.4722,9.4709,-0.0013,3.56816,3.568068,4.2359,0.8098,0.216,0.936,0.2203,4.41,0.0049,2.3096,2.3096,2.133,2.133,0.4039,1e-12,2.7549e-11,0.0,3.6662,40.86253,-70.88238
EN695,010,3,2023-01-13 07:11:41+00:00,33.0046,33.0035,25.4801,25.4795,281.92408,265.165,269.417,9.4724,9.471,1486.08,1486.07,7921.0,13.299769,330.0,35.133,34.858,9.4762,9.4748,-0.0013,3.567861,3.567635,4.2702,0.777,0.2216,0.9697,1.0216,20.43,0.0049,2.3159,2.316,2.14,2.1401,0.4507,1e-12,2.6998e-11,0.0,3.704,40.86236,-70.8817
EN695,010,4,2023-01-13 07:11:48+00:00,33.0046,33.0035,25.4802,25.4795,281.92432,264.62,269.067,9.4723,9.4714,1486.08,1486.07,8108.0,13.299859,337.792,35.244,34.968,9.4761,9.4752,-0.0009,3.567864,3.567677,4.2673,0.7797,0.2136,0.9216,1.0112,20.22,0.0049,2.3142,2.3143,2.1393,2.1394,0.4403,1e-12,2.81e-11,0.0,3.6284,40.86234,-70.88166
EN695,010,5,2023-01-13 07:11:55+00:00,33.0046,33.0035,25.4804,25.4797,281.93255,263.569,269.073,9.471,9.47,1486.07,1486.06,8272.0,13.299938,344.625,34.967,34.693,9.4748,9.4738,-0.001,3.567732,3.567537,4.2636,0.7832,0.2117,0.9103,1.0185,20.37,0.0048,2.3136,2.3136,2.1391,2.1392,0.4335,1e-12,2.6998e-11,0.0,3.704,40.86234,-70.88164
EN695,010,6,2023-01-13 07:12:01+00:00,33.0044,33.0033,25.4803,25.4797,281.9381,265.531,268.986,9.4702,9.4691,1486.07,1486.06,8422.0,13.30001,350.875,35.138,34.864,9.474,9.4729,-0.0011,3.567647,3.567447,4.2663,0.7808,0.2179,0.9473,1.0129,20.26,0.0049,2.3233,2.3234,2.1386,2.1387,0.4521,1e-12,2.6998e-11,0.0,3.704,40.86234,-70.88161
EN695,010,7,2023-01-13 07:12:09+00:00,33.0043,33.0032,25.4803,25.4797,281.94055,263.255,268.883,9.4698,9.4686,1486.07,1486.06,8616.0,13.300104,358.958,35.034,34.76,9.4736,9.4724,-0.0013,3.5676,3.567377,4.268,0.7791,0.2073,0.8839,1.0264,20.53,0.0049,2.3164,2.3165,2.1388,2.1389,0.4225,1e-12,2.6998e-11,0.0,3.704,40.86234,-70.88157
