cruise,cast,niskin,date,sigma_00,sigma_11,oxsatmm_kg,sbox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,depsm,latitude,longitude
AR99,6,17,2026-01-15 02:44:17+00:00,25.8323,25.8318,278.60474,274.111,9.8425,9.8425,33.5323,33.5316,1025.8494,1025.8489,3.774,9.843,9.8429,3.651105,3.65103,3.2492,1.1048,0.149,2.4918e-05,3.745069657267439,39.942,-70.881833
AR99,6,18,2026-01-15 02:44:28+00:00,25.8322,25.8317,278.60817,274.057,9.8421,9.8421,33.5321,33.5314,1025.8487,1025.8481,3.642,9.8425,9.8425,3.651033,3.65096,3.2497,1.1564,0.1668,2.4918e-05,3.614082686569199,39.942,-70.881833
AR99,6,19,2026-01-15 02:44:37+00:00,25.8323,25.8317,278.60427,273.987,9.8426,9.8425,33.5322,33.5315,1025.8519,1025.8513,4.342,9.8431,9.843,3.651131,3.651051,3.2486,1.2234,0.1639,0.0,4.308709604445189,39.942,-70.881833
AR99,6,20,2026-01-15 02:44:48+00:00,25.8314,25.8312,278.61199,274.181,9.8417,9.8419,33.5309,33.5308,1025.8509,1025.8507,4.309,9.8422,9.8424,3.650927,3.650928,3.2488,1.1103,0.1934,4.9837e-05,4.27596295986925,39.942,-70.881833
AR99,6,21,2026-01-15 02:44:57+00:00,25.831,25.8309,278.61461,274.03,9.8415,9.8418,33.5304,33.5304,1025.8485,1025.8484,3.86,9.842,9.8422,3.650834,3.650845,3.2499,1.2183,0.158,2.4918e-05,3.830409608201024,39.942,-70.881833
AR99,6,22,2026-01-15 02:45:07+00:00,25.8309,25.8307,278.61979,274.056,9.8409,9.8412,33.5302,33.5299,1025.8443,1025.8441,2.963,9.8412,9.8415,3.650699,3.650702,3.2491,1.1371,0.1581,4.9837e-05,2.940292322401825,39.942,-70.881833
AR99,6,23,2026-01-15 02:45:17+00:00,25.8308,25.83,278.61977,273.959,9.8408,9.8406,33.53,33.5289,1025.85,1025.8492,4.242,9.8413,9.8411,3.650742,3.65062,3.2487,1.2162,0.1613,0.0,4.2094773320274745,39.942,-70.881833
AR99,6,24,2026-01-15 02:45:26+00:00,25.83,25.8297,278.62104,274.176,9.8409,9.8408,33.529,33.5286,1025.8475,1025.8472,3.879,9.8414,9.8413,3.65064,3.650587,3.2493,1.206,0.1566,2.4918e-05,3.8492637786052257,39.942,-70.881833
AR99,7,1,2026-01-15 06:24:15+00:00,26.0397,26.0408,269.766,256.368,11.144,11.1501,34.0885,34.0913,1026.2208,1026.2219,40.361,11.1489,11.155,3.828432,3.829289,3.1535,0.6092,0.1239,0.023772,40.04866713074278,39.772667,-70.774
AR99,7,2,2026-01-15 06:24:31+00:00,26.0374,26.0374,269.8976,256.02,11.1238,11.1317,34.0808,34.0826,1026.2174,1026.2174,40.133,11.1287,11.1366,3.825756,3.826681,3.1524,0.6313,0.1232,0.023947,39.82245351538435,39.772667,-70.774
AR99,7,3,2026-01-15 06:27:09+00:00,25.8208,25.8204,278.82359,273.927,9.8134,9.8132,33.5113,33.5108,1025.8445,1025.8441,5.239,9.814,9.8138,3.64648,3.646407,3.2457,1.0908,0.151,0.029354,5.198900859165203,39.772667,-70.774
AR99,7,4,2026-01-15 06:27:19+00:00,25.8208,25.8206,278.83789,273.976,9.8112,9.8117,33.5109,33.5107,1025.8438,1025.8435,5.083,9.8118,9.8123,3.646231,3.646254,3.2452,1.129,0.1473,0.029852,5.044096786961788,39.772667,-70.774
AR99,8,1,2026-01-15 07:57:56+00:00,26.4153,26.4149,259.93961,247.75,12.622,12.6187,34.9318,34.9305,1026.6188,1026.6185,45.749,12.6282,12.6248,4.05543,4.054969,3.1665,0.81,0.0856,0.32544,45.39437448392587,39.773833,-70.991667
AR99,8,2,2026-01-15 07:58:06+00:00,26.4154,26.415,259.93079,248.026,12.6235,12.6204,34.9322,34.931,1026.6192,1026.6189,45.819,12.6297,12.6266,4.055622,4.055199,3.1668,0.7216,0.0826,0.32444,45.46382416137094,39.773833,-70.991667
AR99,8,3,2026-01-15 08:00:53+00:00,26.4056,26.4054,261.11786,248.937,12.431,12.4314,34.8709,34.8708,1026.4169,1026.4167,2.533,12.4314,12.4318,4.028216,4.028241,3.18,0.6823,0.087,0.32095,2.5136287313852717,39.773833,-70.991667
AR99,8,4,2026-01-15 08:01:01+00:00,26.4056,26.4054,261.11435,249.039,12.4317,12.4314,34.8712,34.8708,1026.4149,1026.4147,2.085,12.4319,12.4316,4.028275,4.028206,3.1799,0.6683,0.0885,0.32085,2.069057086672476,39.773833,-70.991667
AR99,9,1,2026-01-15 10:56:14+00:00,27.4838,27.483,295.80319,189.334,6.666,6.6675,35.0241,35.0234,1029.7893,1029.7885,506.094,6.7135,6.7149,3.527086,3.527162,2.2579,0.0134,0.0608,0.57883,501.61316268419813,39.773333,-70.883
AR99,9,2,2026-01-15 11:03:41+00:00,27.268,27.2674,283.38542,156.156,8.5332,8.5352,35.0966,35.0963,1028.8675,1028.8669,353.942,8.571,8.573,3.699571,3.699733,2.0758,0.0059,0.0632,0.58137,350.9368403090809,39.773333,-70.883
AR99,9,3,2026-01-15 11:14:50+00:00,26.489,26.4889,252.93382,232.852,13.806,13.8059,35.3378,35.3376,1026.9428,1026.9427,102.672,13.8207,13.8206,4.216897,4.216866,3.069,0.2577,0.067,0.6107,101.86208864917072,39.773333,-70.883
AR99,9,4,2026-01-15 11:18:09+00:00,26.4465,26.4467,254.57615,238.524,13.538,13.5376,35.2108,35.2109,1026.7023,1026.7024,57.753,13.5462,13.5458,4.174454,4.174421,3.1241,0.3424,0.0731,0.61576,57.30366026268576,39.773333,-70.883
AR99,9,5,2026-01-15 11:18:31+00:00,26.4468,26.4465,254.61641,238.464,13.5308,13.5297,35.2093,35.2085,1026.7013,1026.7009,57.449,13.5389,13.5378,4.173574,4.173376,3.1232,0.3248,0.0733,0.61912,57.002067491264135,39.773333,-70.883
AR99,9,6,2026-01-15 11:18:42+00:00,26.4466,26.4463,254.62223,238.428,13.5298,13.529,35.2087,35.2082,1026.7044,1026.7041,58.209,13.538,13.5372,4.173457,4.173318,3.1227,0.3282,0.0734,0.61366,57.756048586937546,39.773333,-70.883
AR99,9,7,2026-01-15 11:21:07+00:00,26.422,26.4213,255.6595,240.276,13.3606,13.3589,35.132,35.1306,1026.5738,1026.5731,34.238,13.3653,13.3637,4.147392,4.147085,3.1377,0.3611,0.0879,0.60036,33.97355211098845,39.773333,-70.883
AR99,9,8,2026-01-15 11:21:16+00:00,26.4214,26.4212,255.67003,240.299,13.359,13.3585,35.1308,35.1304,1026.5721,1026.5719,33.995,13.3637,13.3632,4.147104,4.14701,3.1365,0.3795,0.0791,0.60684,33.732448870789284,39.773333,-70.883
AR99,9,9,2026-01-15 11:21:23+00:00,26.4236,26.4216,255.60817,240.25,13.369,13.3627,35.1363,35.1321,1026.5728,1026.5709,33.666,13.3737,13.3674,4.148637,4.147579,3.1373,0.4027,0.0768,0.60843,33.406016459252044,39.773333,-70.883
AR99,9,10,2026-01-15 11:23:50+00:00,26.1972,26.1961,267.07421,259.285,11.5209,11.5339,34.3797,34.3813,1026.2809,1026.2798,18.694,11.5232,11.5363,3.892057,3.893457,3.2152,0.8173,0.1212,0.62654,18.550310217310194,39.773333,-70.883
AR99,9,11,2026-01-15 11:23:59+00:00,26.1945,26.1948,267.13103,256.711,11.5127,11.4886,34.3743,34.3689,1026.2768,1026.2771,18.387,11.515,11.4909,3.89072,3.887905,3.2125,0.771,0.1163,0.62122,18.245683529876064,39.773333,-70.883
AR99,9,12,2026-01-15 11:24:10+00:00,26.2022,26.1962,266.80615,257.459,11.5629,11.5345,34.3961,34.3817,1026.2823,1026.2763,17.89,11.5651,11.5367,3.897643,3.893496,3.2082,0.8622,0.1202,0.62313,17.7525247063749,39.773333,-70.883
AR99,9,13,2026-01-15 11:24:20+00:00,26.2129,26.2109,266.02215,256.526,11.6872,11.6865,34.4397,34.4369,1026.2955,1026.2935,18.478,11.6895,11.6888,3.913866,3.913517,3.1995,0.9514,0.1225,0.62714,18.3359800871254,39.773333,-70.883
AR99,9,14,2026-01-15 11:24:27+00:00,26.2102,26.2096,266.24428,257.134,11.6517,11.6536,34.4277,34.4274,1026.2943,1026.2937,18.804,11.6541,11.656,3.909309,3.909455,3.2016,0.7594,0.124,0.62453,18.659459734364507,39.773333,-70.883
AR99,9,15,2026-01-15 11:24:36+00:00,26.213,26.2048,266.49693,257.077,11.6091,11.6429,34.421,34.4186,1026.2991,1026.291,19.259,11.6115,11.6453,3.904624,3.907579,3.2052,0.7587,0.1163,0.61678,19.110941209107,39.773333,-70.883
AR99,9,16,2026-01-15 11:24:45+00:00,26.1878,26.1851,267.72649,258.951,11.4182,11.359,34.3432,34.3256,1026.272,1026.2693,18.805,11.4205,11.3613,3.878681,3.87133,3.2182,0.7641,0.1289,0.61678,18.66045200243429,39.773333,-70.883
AR99,9,17,2026-01-15 11:27:18+00:00,25.9837,25.9831,275.43333,271.162,10.2731,10.2727,33.8195,33.8186,1025.996,1025.9954,2.731,10.2735,10.273,3.718732,3.718598,3.2537,1.2205,0.1613,0.58934,2.710113335847746,39.773333,-70.883
AR99,9,18,2026-01-15 11:27:25+00:00,25.9834,25.9829,275.43891,271.212,10.2724,10.2725,33.8189,33.8184,1025.9956,1025.9952,2.717,10.2727,10.2728,3.718605,3.71856,3.2533,1.1151,0.1547,0.59174,2.696220499291575,39.773333,-70.883
AR99,9,19,2026-01-15 11:27:33+00:00,25.9836,25.9833,275.43394,271.294,10.2731,10.2729,33.8194,33.8189,1025.997,1025.9967,2.976,10.2734,10.2732,3.718723,3.71866,3.2525,1.1738,0.1513,0.59722,2.9532378228346117,39.773333,-70.883
AR99,9,20,2026-01-15 11:27:41+00:00,25.9836,25.9831,275.42634,271.249,10.2743,10.2744,33.8196,33.8191,1025.997,1025.9965,2.974,10.2746,10.2747,3.718855,3.718812,3.253,1.1557,0.1546,0.5962,2.9512531343147983,39.773333,-70.883
AR99,9,21,2026-01-15 11:27:49+00:00,25.9835,25.9832,275.42511,271.282,10.2745,10.2744,33.8196,33.8191,1025.9966,1025.9963,2.911,10.2748,10.2747,3.718868,3.718812,3.2527,1.2199,0.1568,0.60123,2.8887354360834063,39.773333,-70.883
AR99,9,22,2026-01-15 11:27:56+00:00,25.9841,25.9836,275.42209,271.083,10.2747,10.2748,33.8204,33.8198,1025.9964,1025.996,2.732,10.275,10.2752,3.718966,3.718918,3.2531,1.1597,0.1505,0.59929,2.7111056812799363,39.773333,-70.883
AR99,9,23,2026-01-15 11:28:04+00:00,25.9839,25.9834,275.41982,271.283,10.2752,10.2752,33.8203,33.8196,1025.9951,1025.9946,2.486,10.2755,10.2755,3.718979,3.718917,3.254,1.1205,0.1597,0.59595,2.466988559881091,39.773333,-70.883
AR99,9,24,2026-01-15 11:28:10+00:00,25.9839,25.9835,275.42111,271.239,10.275,10.2751,33.8203,33.8197,1025.9934,1025.993,2.097,10.2753,10.2753,3.718941,3.71889,3.2532,1.108,0.1478,0.59687,2.080965362733688,39.773333,-70.883
AR99,10,1,2026-01-15 22:30:32+00:00,26.3435,26.3436,256.26463,225.866,13.2799,13.2799,35.0094,35.0095,1026.7145,1026.7146,83.677,13.2915,13.2915,4.129487,4.129498,2.9734,0.1326,1.1166,0.023548,83.01630572661294,40.361833,-70.888167
AR99,10,2,2026-01-15 22:36:26+00:00,25.9119,25.9116,278.3015,266.213,9.8537,9.8573,33.6365,33.637,1026.1139,1026.1137,44.75,9.8588,9.8624,3.664552,3.664924,3.1664,0.553,0.1328,0.021181,44.40085241093659,40.361833,-70.888167
AR99,10,3,2026-01-15 22:36:37+00:00,25.9107,25.9097,278.38128,266.657,9.8419,9.8474,33.6325,33.6325,1026.1152,1026.1142,45.278,9.847,9.8524,3.663108,3.6636,3.1675,0.7001,0.1428,0.021181,44.92467536119915,40.361833,-70.888167
AR99,10,4,2026-01-15 22:36:49+00:00,25.9038,25.9037,278.97707,266.812,9.7537,9.7703,33.6049,33.6083,1026.1032,1026.1032,44.149,9.7586,9.7753,3.652286,3.654142,3.1692,0.6155,0.132,0.020931,43.80460533821568,40.361833,-70.888167
AR99,10,5,2026-01-15 22:39:48+00:00,25.8027,25.8022,284.55058,278.493,8.957,8.956,33.3114,33.3105,1025.9427,1025.9422,30.844,8.9602,8.9593,3.55099,3.550827,3.2295,1.0894,0.1482,0.016097,30.604381271134738,40.361833,-70.888167
AR99,10,6,2026-01-15 22:39:58+00:00,25.7975,25.8007,284.78236,277.903,8.9248,8.9145,33.2983,33.3002,1025.9344,1025.9375,30.145,8.928,8.9176,3.546807,3.546063,3.2228,1.0963,0.1496,0.016596,29.910862307047232,40.361833,-70.888167
AR99,10,7,2026-01-15 22:40:07+00:00,25.8007,25.8015,284.63508,276.401,8.9454,8.9614,33.3064,33.3107,1025.935,1025.9358,29.588,8.9485,8.9645,3.54941,3.551251,3.2132,1.0166,0.1514,0.01667,29.3582282024382,40.361833,-70.888167
AR99,10,8,2026-01-15 22:40:17+00:00,25.8131,25.8088,283.94919,278.636,9.0421,9.0382,33.3418,33.3354,1025.9513,1025.9469,30.452,9.0453,9.0414,3.56155,3.560585,3.2228,1.0444,0.1527,0.015823,30.21545533178326,40.361833,-70.888167
AR99,10,9,2026-01-15 22:40:26+00:00,25.8057,25.8099,284.3752,276.8,8.9818,8.9877,33.3202,33.3267,1025.9434,1025.9475,30.322,8.985,8.9909,3.554045,3.555199,3.2232,0.9786,0.1462,0.015823,30.086474627464,40.361833,-70.888167
AR99,10,10,2026-01-15 22:40:38+00:00,25.8125,25.8075,283.97305,278.363,9.0388,9.0061,33.3403,33.3273,1025.9529,1025.9479,30.94,9.042,9.0094,3.561133,3.556942,3.2282,1.057,0.167,0.014627,30.699628327283644,40.361833,-70.888167
AR99,10,11,2026-01-15 22:43:38+00:00,25.6964,25.6963,289.42386,285.386,8.2873,8.2872,33.0451,33.0449,1025.8047,1025.8045,23.763,8.2897,8.2896,3.465429,3.465399,3.2439,1.0903,0.1739,0.017194,23.578796489791156,40.361833,-70.888167
AR99,10,12,2026-01-15 22:45:37+00:00,25.6525,25.652,291.8897,287.204,7.952,7.9326,32.9264,32.9221,1025.7271,1025.7266,16.332,7.9536,7.9342,3.424192,3.42208,3.2383,1.0622,0.1783,0.015549,16.2056913629212,40.361833,-70.888167
AR99,10,13,2026-01-15 22:45:46+00:00,25.6537,25.6532,291.9412,287.109,7.9443,7.9526,32.9264,32.9274,1025.7272,1025.7268,16.113,7.9459,7.9542,3.423499,3.424323,3.2378,1.1097,0.1743,0.014851,15.98839355978855,40.361833,-70.888167
AR99,10,14,2026-01-15 22:45:56+00:00,25.6497,25.6487,292.1634,287.142,7.9143,7.9144,32.9159,32.9146,1025.7237,1025.7227,16.203,7.9158,7.916,3.419864,3.419763,3.2373,1.0612,0.1777,0.015026,16.07769405476391,40.361833,-70.888167
AR99,10,15,2026-01-15 22:48:13+00:00,25.6472,25.6469,292.31539,287.399,7.895,7.895,32.9091,32.9087,1025.6556,1025.6553,1.838,7.8952,7.8952,3.416778,3.416743,3.2417,1.1162,0.1836,0.015848,1.8238493682386316,40.361833,-70.888167
AR99,10,16,2026-01-15 22:48:22+00:00,25.647,25.6469,292.31785,287.622,7.8947,7.8949,32.9088,32.9087,1025.6548,1025.6547,1.695,7.8949,7.895,3.416725,3.416726,3.2429,1.0643,0.1814,0.015923,1.6819508985596712,40.361833,-70.888167
AR99,10,17,2026-01-15 22:48:31+00:00,25.6471,25.6468,292.34029,287.551,7.8914,7.8933,32.9084,32.9083,1025.6595,1025.6592,2.699,7.8917,7.8936,3.41644,3.416607,3.2428,1.1243,0.1872,0.016247,2.678214996504565,40.361833,-70.888167
AR99,10,18,2026-01-15 22:48:40+00:00,25.647,25.647,292.33922,287.502,7.8916,7.8925,32.9083,32.9084,1025.6563,1025.6563,2.035,7.8918,7.8927,3.416419,3.416509,3.2422,1.108,0.1955,0.016172,2.01933171419192,40.361833,-70.888167
AR99,10,19,2026-01-15 22:48:49+00:00,25.6467,25.6466,292.32473,287.523,7.8938,7.8936,32.9082,32.908,1025.6567,1025.6566,2.203,7.894,7.8938,3.416614,3.416579,3.2414,1.059,0.1823,0.016621,2.1860373235450448,40.361833,-70.888167
AR99,10,20,2026-01-15 22:48:58+00:00,25.6468,25.6466,292.31958,287.635,7.8945,7.8938,32.9084,32.9081,1025.6591,1025.659,2.708,7.8947,7.894,3.416719,3.416626,3.242,1.0794,0.1854,0.016695,2.687145628823911,40.361833,-70.888167
AR99,10,21,2026-01-15 22:49:07+00:00,25.6468,25.6467,292.33379,287.706,7.8925,7.8917,32.9081,32.9079,1025.658,1025.6579,2.445,7.8927,7.8919,3.416499,3.416406,3.2429,1.0611,0.1791,0.016969,2.42617254580828,40.361833,-70.888167
AR99,10,22,2026-01-15 22:49:16+00:00,25.6472,25.6468,292.33182,287.506,7.8926,7.8927,32.9086,32.9082,1025.6569,1025.6565,2.123,7.8928,7.8929,3.416547,3.416509,3.2421,1.0973,0.1826,0.017244,2.106653716989332,40.361833,-70.888167
AR99,10,23,2026-01-15 22:49:25+00:00,25.6472,25.6469,292.31965,287.529,7.8943,7.8933,32.909,32.9084,1025.66,1025.6597,2.804,7.8946,7.8936,3.416758,3.416618,3.2418,1.1251,0.1886,0.017418,2.782405682634093,40.361833,-70.888167
AR99,10,24,2026-01-15 22:49:34+00:00,25.6478,25.6473,292.3028,287.526,7.8965,7.8929,32.9101,32.9088,1025.6605,1025.66,2.778,7.8967,7.8932,3.417053,3.416622,3.2412,1.0688,0.194,0.017393,2.756606089107954,40.361833,-70.888167
AR99,11,1,2026-01-16 01:54:33+00:00,25.7411,25.7409,286.39694,280.112,8.7085,8.7085,33.1834,33.1832,1025.9051,1025.905,36.087,8.7122,8.7122,3.516742,3.516724,3.2198,1.0457,0.1587,0.0010715,35.806191397208536,40.362833,-70.7695
AR99,11,2,2026-01-16 01:54:44+00:00,25.741,25.7407,286.44069,280.233,8.7021,8.7022,33.1821,33.1816,1025.9057,1025.9054,36.233,8.7058,8.7059,3.516054,3.516013,3.2195,0.9674,0.1578,0.0010217,35.951042582626854,40.362833,-70.7695
AR99,11,3,2026-01-16 01:57:16+00:00,25.7403,25.7401,286.7368,280.968,8.6623,8.6622,33.1734,33.1731,1025.7532,1025.753,2.839,8.6626,8.6625,3.509894,3.509854,3.2348,1.1737,0.1605,0.0010964,2.8171356430020085,40.362833,-70.7695
AR99,11,4,2026-01-16 01:57:25+00:00,25.7402,25.7405,286.74008,281.02,8.6619,8.6608,33.1731,33.1733,1025.7536,1025.7539,2.954,8.6622,8.6611,3.509837,3.509753,3.2345,1.1654,0.1692,0.0011712,2.9312491609539766,40.362833,-70.7695
AR99,12,1,2026-01-16 03:59:41+00:00,25.7499,25.7497,286.28041,276.836,8.7211,8.7218,33.1971,33.197,1025.9647,1025.9645,47.26,8.726,8.7266,3.519773,3.519826,3.1901,0.627,0.1685,0.0010964,46.89098292997081,40.362,-70.990667
AR99,12,2,2026-01-16 03:59:52+00:00,25.75,25.7495,286.32967,277.016,8.7138,8.7171,33.1959,33.1958,1025.9659,1025.9653,47.488,8.7187,8.722,3.519013,3.519304,3.1893,0.5947,0.1585,0.001221,47.11717661345867,40.362,-70.990667
AR99,12,3,2026-01-16 04:02:54+00:00,25.6316,25.6313,289.93413,283.698,8.2407,8.2408,32.9536,32.9533,1025.6444,1025.6441,2.797,8.241,8.241,3.451559,3.451532,3.2315,0.9064,0.2033,0.00074755,2.7754595963338273,40.362,-70.990667
AR99,12,4,2026-01-16 04:03:04+00:00,25.6313,25.6312,289.92575,283.86,8.242,8.2416,32.9535,32.9533,1025.6447,1025.6446,2.947,8.2423,8.2419,3.451671,3.45162,3.2318,0.9402,0.2064,0.00092198,2.9243033443842745,40.362,-70.990667
AR99,13,1,2026-01-16 05:58:42+00:00,26.4496,26.445,256.9597,214.466,13.1126,13.1148,35.1025,35.0972,1026.9504,1026.9457,112.912,13.1281,13.1304,4.124719,4.124376,2.842,0.068,0.3823,0.0011462,112.0136076002359,40.257333,-70.882333
AR99,13,2,2026-01-16 05:58:56+00:00,26.4217,26.4323,257.16306,219.32,13.0885,13.1007,35.0601,35.077,1026.9202,1026.9308,112.387,13.104,13.1162,4.1179,4.120856,2.8609,0.0674,0.35,0.0010964,111.492926523078,40.257333,-70.882333
AR99,13,3,2026-01-16 05:59:05+00:00,26.4583,26.4553,256.9791,214.826,13.1057,13.1075,35.1119,35.1086,1026.9583,1026.9553,112.747,13.1213,13.1231,4.125032,4.124859,2.8618,0.065,0.3871,0.0009469,111.84996511850515,40.257333,-70.882333
AR99,13,4,2026-01-16 06:03:23+00:00,26.2161,26.2162,262.38948,239.985,12.2841,12.2857,34.59,34.5906,1026.5129,1026.513,66.586,12.2928,12.2944,3.988767,3.988977,3.0605,0.1443,0.1108,0.0011961,66.06361625937362,40.257333,-70.882333
AR99,13,5,2026-01-16 06:04:10+00:00,26.216,26.2166,262.35433,239.897,12.2899,12.2913,34.5913,34.5924,1026.517,1026.5176,67.538,12.2988,12.3001,3.989513,3.989752,3.061,0.1518,0.1197,0.0010217,67.00799300853714,40.257333,-70.882333
AR99,13,6,2026-01-16 06:08:26+00:00,25.9676,25.9743,271.69877,249.33,10.8615,10.9258,33.9308,33.9541,1026.2102,1026.2168,54.005,10.868,10.9323,3.787043,3.795344,3.0737,0.3037,0.1519,0.00037378,53.58295098002882,40.257333,-70.882333
AR99,13,7,2026-01-16 06:08:37+00:00,25.9398,25.9408,272.53765,248.9,10.7394,10.6264,33.8674,33.8431,1026.1774,1026.1785,52.851,10.7457,10.6326,3.769308,3.756422,3.0638,0.2984,0.159,0.0002741,52.43811615360967,40.257333,-70.882333
AR99,13,8,2026-01-16 06:08:49+00:00,25.9663,25.9681,271.00134,249.281,10.9733,10.9653,33.9547,33.9552,1026.2079,1026.2097,53.824,10.9798,10.9718,3.799808,3.799116,3.078,0.2869,0.1709,0.0006728,53.4033889218707,40.257333,-70.882333
AR99,13,9,2026-01-16 06:11:14+00:00,25.6537,25.6531,290.03589,283.832,8.214,8.217,32.9768,32.9766,1025.8445,1025.8438,41.841,8.2181,8.2211,3.453427,3.453675,3.2181,1.0139,0.1569,0.00072263,41.515236657239235,40.257333,-70.882333
AR99,13,10,2026-01-16 06:11:27+00:00,25.6546,25.6539,290.12333,283.911,8.2012,8.2076,32.9755,32.9758,1025.8382,1025.8374,40.259,8.2052,8.2115,3.452096,3.452687,3.218,1.0392,0.1706,0.00039869,39.945706899122264,40.257333,-70.882333
AR99,13,11,2026-01-16 06:11:40+00:00,25.6554,25.6546,290.09715,283.968,8.2045,8.2056,32.9772,32.9763,1025.8454,1025.8446,41.682,8.2087,8.2097,3.45262,3.452624,3.218,1.1395,0.1723,0.00017443,41.35749053148924,40.257333,-70.882333
AR99,13,12,2026-01-16 06:11:49+00:00,25.655,25.6548,290.11391,283.833,8.2023,8.2038,32.9762,32.9762,1025.8452,1025.845,41.736,8.2064,8.2079,3.45233,3.452467,3.2178,1.0716,0.1907,0.00042361,41.41106470103671,40.257333,-70.882333
AR99,13,13,2026-01-16 06:11:59+00:00,25.6551,25.6543,290.11274,284.093,8.2024,8.2007,32.9764,32.975,1025.8453,1025.8445,41.724,8.2065,8.2048,3.452358,3.452075,3.2184,1.0482,0.1738,0.00037378,41.399159331237925,40.257333,-70.882333
AR99,13,14,2026-01-16 06:14:31+00:00,25.6504,25.6502,290.27945,284.733,8.1823,8.182,32.9667,32.9663,1025.7428,1025.7426,20.257,8.1843,8.184,3.448534,3.448473,3.2301,1.0978,0.1632,0.00029902,20.10033604412778,40.257333,-70.882333
AR99,13,15,2026-01-16 06:17:37+00:00,25.6506,25.6504,290.3818,284.832,8.169,8.169,32.9644,32.9641,1025.6728,1025.6726,4.86,8.1695,8.1694,3.446333,3.446306,3.2348,1.0033,0.1672,0.00032394,4.82259373187208,40.257333,-70.882333
AR99,13,16,2026-01-16 06:17:46+00:00,25.6505,25.6505,290.43177,284.973,8.1619,8.1607,32.9629,32.9626,1025.6726,1025.6726,4.837,8.1624,8.1612,3.445566,3.445434,3.235,1.0486,0.1646,0.0005482,4.799771025203749,40.257333,-70.882333
AR99,13,17,2026-01-16 06:17:54+00:00,25.6507,25.6504,290.44728,284.719,8.1596,8.1596,32.9628,32.9624,1025.671,1025.6707,4.437,8.1601,8.16,3.445328,3.445291,3.2348,1.0368,0.1618,0.00079739,4.402853980244252,40.257333,-70.882333
AR99,13,18,2026-01-16 06:18:03+00:00,25.6508,25.6503,290.42583,284.912,8.1627,8.1618,32.9634,32.9626,1025.671,1025.6705,4.43,8.1631,8.1622,3.445661,3.445506,3.236,1.058,0.1676,0.00092198,4.395907925100141,40.257333,-70.882333
AR99,13,19,2026-01-16 06:18:12+00:00,25.6505,25.6506,290.39076,284.91,8.1678,8.1675,32.964,32.964,1025.6694,1025.6695,4.143,8.1682,8.1679,3.446159,3.446126,3.2358,1.1027,0.1617,0.0010715,4.1111194610989905,40.257333,-70.882333
AR99,13,20,2026-01-16 06:18:21+00:00,25.6512,25.6513,290.39867,284.868,8.1665,8.1653,32.9646,32.9646,1025.6662,1025.6664,3.299,8.1669,8.1657,3.446053,3.445944,3.2358,1.1123,0.1723,0.001221,3.273620774587856,40.257333,-70.882333
AR99,14,1,2026-01-16 07:39:03+00:00,26.6513,26.6499,258.42426,171.676,12.7766,12.7805,35.2756,35.2748,1027.2266,1027.2252,129.599,12.7942,12.7981,4.111087,4.111382,2.4118,0.0297,0.2306,0.00084722,128.56387861706492,40.151667,-70.8835
AR99,14,2,2026-01-16 07:41:48+00:00,26.4663,26.4668,253.61283,231.714,13.6948,13.6975,35.2784,35.2798,1026.9111,1026.9115,100.559,13.7091,13.7118,4.199518,4.199932,3.0524,0.1695,0.0732,0.0009469,99.76283827125546,40.151667,-70.8835
AR99,14,3,2026-01-16 07:45:18+00:00,26.2746,26.2739,260.76066,239.208,12.5367,12.5368,34.7287,34.7278,1026.5439,1026.5432,60.497,12.5447,12.5448,4.026968,4.026884,3.0715,0.219,0.1082,0.0010964,60.02384867524476,40.151667,-70.8835
AR99,14,4,2026-01-16 07:48:25+00:00,26.1234,26.1127,267.60117,253.44,11.4598,11.4079,34.2703,34.2442,1026.3693,1026.3586,54.918,11.4667,11.4147,3.877238,3.869715,3.1387,0.4117,0.137,0.00059804,54.489219155465335,40.151667,-70.8835
AR99,14,5,2026-01-16 07:48:42+00:00,26.1033,26.1024,268.39697,253.839,11.3385,11.3355,34.2157,34.2139,1026.346,1026.3451,54.175,11.3452,11.3422,3.860267,3.859803,3.1386,0.4652,0.1326,0.00064788,53.752117037975104,40.151667,-70.8835
AR99,14,6,2026-01-16 07:48:54+00:00,26.0938,26.0974,268.78052,253.936,11.2801,11.2988,34.1898,34.1988,1026.3364,1026.34,54.137,11.2868,11.3055,3.852164,3.854826,3.1404,0.4111,0.116,0.00052329,53.714418608012615,40.151667,-70.8835
AR99,14,7,2026-01-16 07:51:56+00:00,25.8447,25.8337,279.67376,265.792,9.6709,9.5849,33.5118,33.4797,1026.0266,1026.0156,40.212,9.6754,9.5893,3.635452,3.624502,3.16,0.7497,0.1614,0.00069771,39.89946077667354,40.151667,-70.8835
AR99,14,8,2026-01-16 07:54:05+00:00,25.6269,25.6265,294.5754,286.653,7.5816,7.5838,32.8264,32.8262,1025.7697,1025.7692,31.213,7.5845,7.5867,3.383039,3.383217,3.204,0.8708,0.1934,0.00052329,30.971079287270108,40.151667,-70.8835
