cruise,cast,niskin,date,sigma_00,sigma_11,oxsatmm_kg,sbox0mm_kg,potemp090c,potemp190c,sal00,sal11,density00,density11,prdm,t090c,t190c,c0s_m,c1s_m,sbeox0v,fleco_afl,turbwetntu0,spar,depsm,latitude,longitude
AR88,1,11,2025-04-24 15:11:12+00:00,25.2988,25.2967,296.7847,286.953,7.4002,7.4095,32.3769,32.3759,1025.3362,1025.3341,8.157,7.401,7.4103,3.32436,3.325072,2.709,0.0976,0.1689,0.00077247,8.093458180899438,41.197833,-70.883333
AR88,1,12,2025-04-24 15:11:19+00:00,25.2929,25.2937,296.39107,287.024,7.4571,7.4427,32.3794,32.3779,1025.3288,1025.3296,7.816,7.4578,7.4434,3.329497,3.328107,2.7142,0.0726,0.1792,0.00084722,7.755120934622535,41.197833,-70.883333
AR88,1,13,2025-04-24 15:12:58+00:00,25.2574,25.2527,294.6538,286.006,7.7135,7.723,32.3798,32.3754,1025.267,1025.2623,2.104,7.7137,7.7232,3.351468,3.35189,2.7191,0.0502,0.1729,0.00082231,2.0876408039955385,41.197833,-70.883333
AR88,1,14,2025-04-24 15:13:07+00:00,25.2611,25.2588,294.90219,286.388,7.6773,7.6763,32.3779,32.3749,1025.2715,1025.2693,2.29,7.6775,7.6765,3.348163,3.347793,2.7192,0.0599,0.1761,0.00087214,2.272193576101519,41.197833,-70.883333
AR88,1,15,2025-04-24 15:13:15+00:00,25.2597,25.256,294.84695,285.812,7.6856,7.698,32.3776,32.3752,1025.2693,1025.2657,2.106,7.6858,7.6982,3.348847,3.349697,2.716,0.0569,0.1701,0.00097182,2.0896252432910103,41.197833,-70.883333
AR88,1,16,2025-04-24 15:13:23+00:00,25.2604,25.2569,294.84412,286.562,7.6857,7.6955,32.3786,32.3759,1025.2707,1025.2672,2.258,7.6859,7.6957,3.348952,3.349546,2.7208,0.0503,0.1819,0.00079739,2.240442573406714,41.197833,-70.883333
AR88,1,17,2025-04-24 15:13:32+00:00,25.2593,25.2595,294.82252,286.432,7.6892,7.6824,32.3778,32.3769,1025.2675,1025.2678,1.8,7.6894,7.6825,3.349156,3.348479,2.7194,0.0645,0.1641,0.00077247,1.786005807185631,41.197833,-70.883333
AR88,1,18,2025-04-24 15:13:39+00:00,25.262,25.2626,294.93256,286.268,7.6728,7.6634,32.3783,32.3774,1025.2695,1025.2701,1.635,7.6729,7.6635,3.347768,3.346868,2.7193,0.0644,0.1765,0.0011213,1.6222892575277497,41.197833,-70.883333
AR88,1,19,2025-04-24 15:13:45+00:00,25.2628,25.2624,294.98472,286.435,7.6652,7.6595,32.3779,32.3765,1025.2714,1025.2711,1.89,7.6653,7.6597,3.347086,3.34646,2.7209,0.0683,0.1706,0.00084722,1.8753056881242427,41.197833,-70.883333
AR88,1,20,2025-04-24 15:13:53+00:00,25.2634,25.2623,295.00704,286.929,7.6618,7.6593,32.3781,32.3763,1025.2726,1025.2715,2.019,7.662,7.6595,3.346818,3.346439,2.721,0.0612,0.1709,0.0009469,2.0033021161391034,41.197833,-70.883333
AR88,1,21,2025-04-24 15:14:00+00:00,25.2645,25.263,295.04613,286.238,7.6559,7.6556,32.3785,32.3766,1025.2738,1025.2724,2.039,7.6561,7.6558,3.346341,3.346141,2.7174,0.0605,0.1672,0.00097182,2.023146516410742,41.197833,-70.883333
AR88,1,22,2025-04-24 15:14:09+00:00,25.2552,25.2558,294.68674,286.272,7.7097,7.7021,32.3763,32.3756,1025.2646,1025.2652,2.055,7.7099,7.7023,3.350815,3.350087,2.7213,0.0463,0.171,0.00099673,2.0390220352416875,41.197833,-70.883333
AR88,1,23,2025-04-24 15:14:15+00:00,25.2605,25.2537,294.82108,286.092,7.6889,7.7163,32.3793,32.3755,1025.2681,1025.2613,1.659,7.6891,7.7164,3.349271,3.351286,2.719,0.0503,0.1668,0.0009469,1.6461025819866004,41.197833,-70.883333
AR88,1,24,2025-04-24 15:14:21+00:00,25.2575,25.2564,294.76568,286.61,7.6978,7.6974,32.3771,32.3756,1025.2662,1025.265,1.879,7.698,7.6976,3.349846,3.349669,2.7223,0.0576,0.1666,0.00072263,1.8643912603233395,41.197833,-70.883333
AR88,2,1,2025-04-25 03:58:45+00:00,25.7892,25.7883,308.00231,271.525,5.704,5.703,32.7227,32.7215,1026.0667,1026.0659,60.075,5.7087,5.7077,3.211929,3.211739,2.4938,0.1598,0.314,0.00012459,59.60225545823257,40.695833,-70.881333
AR88,2,2,2025-04-25 03:58:53+00:00,25.7895,25.7881,308.01589,271.291,5.7021,5.7035,32.7229,32.7213,1026.0668,1026.0654,60.021,5.7068,5.7083,3.211779,3.211766,2.4924,0.1421,0.3161,7.4755e-05,59.54868818987275,40.695833,-70.881333
AR88,2,3,2025-04-25 03:59:04+00:00,25.7893,25.7879,308.00687,271.635,5.7033,5.7044,32.7228,32.7212,1026.0666,1026.0652,60.022,5.7081,5.7091,3.211879,3.21183,2.4943,0.1446,0.3163,9.9673e-05,59.54968017645121,40.695833,-70.881333
AR88,2,4,2025-04-25 04:04:22+00:00,25.6377,25.6347,302.64602,298.525,6.4711,6.4825,32.6508,32.6489,1025.7929,1025.7899,33.711,6.4739,6.4853,3.270329,3.271145,2.738,2.5564,0.2613,0.00022427,33.44785748491995,40.695833,-70.881333
AR88,2,5,2025-04-25 04:04:28+00:00,25.6377,25.6343,302.60217,298.104,6.477,6.4873,32.6517,32.649,1025.7921,1025.7887,33.554,6.4798,6.4902,3.270918,3.271572,2.7376,2.2413,0.2563,0.0002741,33.29209567351561,40.695833,-70.881333
AR88,2,6,2025-04-25 04:04:36+00:00,25.6411,25.6333,302.78142,297.65,6.4516,6.4785,32.652,32.6464,1025.7962,1025.7884,33.69,6.4545,6.4814,3.268755,3.270577,2.7323,2.1813,0.2421,0.00032394,33.42702310937083,40.695833,-70.881333
AR88,2,7,2025-04-25 04:04:42+00:00,25.6415,25.6433,302.85999,298.604,6.4409,6.4457,32.6507,32.6537,1025.7969,1025.7986,33.743,6.4438,6.4486,3.267723,3.268408,2.738,2.3326,0.2817,0.00029902,33.47960510072584,40.695833,-70.881333
AR88,2,8,2025-04-25 04:04:49+00:00,25.6365,25.6348,302.61234,298.105,6.476,6.4824,32.6501,32.6489,1025.791,1025.7892,33.557,6.4789,6.4853,3.270689,3.271136,2.7328,2.4014,0.2472,0.0002741,33.29507201497192,40.695833,-70.881333
AR88,2,9,2025-04-25 04:04:56+00:00,25.6378,25.6348,302.67154,297.959,6.4676,6.4793,32.6503,32.6484,1025.7921,1025.7891,33.523,6.4705,6.4821,3.26998,3.27082,2.7365,2.3076,0.2473,0.00029902,33.26134014259909,40.695833,-70.881333
AR88,2,10,2025-04-25 04:07:15+00:00,25.5475,25.5465,299.72011,313.256,6.9019,6.9012,32.6074,32.6061,1025.6327,1025.6317,18.551,6.9035,6.9028,3.302924,3.30274,2.8817,1.9494,0.2315,0.00029902,18.406870571602816,40.695833,-70.881333
AR88,2,11,2025-04-25 04:07:24+00:00,25.548,25.5465,299.74026,312.845,6.899,6.904,32.6076,32.6065,1025.6329,1025.6314,18.484,6.9006,6.9057,3.302685,3.303025,2.8782,2.0397,0.2338,0.00024918,18.34039409883013,40.695833,-70.881333
AR88,2,12,2025-04-25 04:07:33+00:00,25.548,25.5461,299.73971,313.075,6.899,6.9012,32.6076,32.6056,1025.6328,1025.6309,18.451,6.9007,6.9028,3.302691,3.302693,2.8752,2.1702,0.2292,0.00022427,18.307651947584908,40.695833,-70.881333
AR88,2,13,2025-04-25 04:09:12+00:00,25.4819,25.4818,296.68095,313.449,7.3451,7.3686,32.6001,32.6041,1025.5298,1025.5296,10.447,7.346,7.3696,3.340333,3.34275,2.9192,0.7524,0.1999,0.0002741,10.366037215612284,40.695833,-70.881333
AR88,2,14,2025-04-25 04:09:20+00:00,25.4808,25.4774,296.5988,314.652,7.3569,7.3714,32.6008,32.599,1025.5287,1025.5252,10.442,7.3578,7.3723,3.341423,3.342516,2.9244,0.756,0.217,0.00024918,10.361076090562134,40.695833,-70.881333
AR88,2,15,2025-04-25 04:10:54+00:00,25.4111,25.4097,293.44908,308.786,7.8246,7.8242,32.5955,32.5937,1025.4186,1025.4172,1.643,7.8247,7.8244,3.381266,3.381063,2.9084,0.5661,0.1882,0.00042361,1.6303017956443309,40.695833,-70.881333
AR88,2,16,2025-04-25 04:11:12+00:00,25.4115,25.4099,293.45871,308.302,7.823,7.824,32.5957,32.594,1025.4198,1025.4182,1.816,7.8232,7.8242,3.381163,3.381081,2.9048,0.5862,0.1894,0.00037378,1.8019639795603413,40.695833,-70.881333
AR88,2,17,2025-04-25 04:11:19+00:00,25.4113,25.4097,293.44715,309.298,7.8247,7.8249,32.5958,32.5938,1025.4195,1025.4179,1.794,7.8249,7.8251,3.381314,3.381147,2.9078,0.5942,0.1896,0.00047345,1.7801341144573153,40.695833,-70.881333
AR88,2,18,2025-04-25 04:11:28+00:00,25.4116,25.41,293.45891,308.633,7.823,7.8238,32.5958,32.5939,1025.4193,1025.4177,1.69,7.8231,7.824,3.38116,3.381059,2.9062,0.5787,0.1912,0.00037378,1.676938356974164,40.695833,-70.881333
AR88,2,19,2025-04-25 04:11:36+00:00,25.4118,25.4101,293.4651,309.095,7.822,7.8231,32.5959,32.594,1025.4201,1025.4185,1.821,7.8222,7.8232,3.381092,3.381006,2.9062,0.5856,0.1973,0.00037378,1.8069253122133546,40.695833,-70.881333
AR88,2,20,2025-04-25 04:11:46+00:00,25.4116,25.4101,293.45736,309.214,7.8232,7.8236,32.5959,32.5941,1025.4202,1025.4187,1.883,7.8234,7.8238,3.381193,3.381059,2.9078,0.5896,0.1947,0.00034886,1.8684458271119873,40.695833,-70.881333
AR88,2,21,2025-04-25 04:11:54+00:00,25.4115,25.4101,293.45662,309.174,7.8233,7.8236,32.5958,32.5941,1025.4202,1025.4187,1.896,7.8235,7.8238,3.381199,3.381057,2.908,0.5914,0.1959,0.00052329,1.881345287566477,40.695833,-70.881333
AR88,3,1,2025-04-25 06:01:51+00:00,25.5716,25.5697,299.47783,310.101,6.9263,6.9271,32.6421,32.6399,1025.6343,1025.6324,13.649,6.9275,6.9283,3.307959,3.307824,2.8627,2.0884,0.242,0.00044853,13.543116574864078,40.696167,-70.773167
AR88,3,2,2025-04-25 06:02:03+00:00,25.5719,25.569,299.48727,310.358,6.9249,6.9304,32.6424,32.6396,1025.6333,1025.6304,13.358,6.9261,6.9316,3.307844,3.308074,2.8613,1.9041,0.2371,0.00044853,13.254383389768714,40.696167,-70.773167
AR88,3,3,2025-04-25 06:04:10+00:00,25.4271,25.4241,293.6659,312.031,7.788,7.793,32.6092,32.6064,1025.4323,1025.4294,1.147,7.7881,7.7931,3.379322,3.379495,2.9328,0.8874,0.1993,0.0005482,1.138136550560395,40.696167,-70.773167
AR88,3,4,2025-04-25 06:04:21+00:00,25.4262,25.4249,293.61993,312.612,7.7947,7.7949,32.6093,32.6077,1025.4339,1025.4327,1.693,7.7949,7.7951,3.379951,3.379822,2.9336,0.9259,0.2125,0.00032394,1.6799151072085068,40.696167,-70.773167
AR88,4,1,2025-04-25 07:33:34+00:00,25.5726,25.571,302.43847,305.206,6.5247,6.5249,32.5769,32.575,1025.6505,1025.649,16.933,6.5262,6.5263,3.267429,3.267268,2.8004,1.7334,0.2159,0.00059804,16.801506559417124,40.696333,-70.993
AR88,4,2,2025-04-25 07:33:42+00:00,25.5735,25.571,302.45394,305.935,6.5223,6.5254,32.5777,32.575,1025.6507,1025.6482,16.765,6.5237,6.5268,3.267286,3.267311,2.8052,1.7979,0.2095,0.00049837,16.634817943225137,40.696333,-70.993
AR88,4,3,2025-04-25 07:35:37+00:00,25.4438,25.4416,295.3206,304.783,7.5494,7.5504,32.5876,32.585,1025.4547,1025.4525,2.386,7.5497,7.5506,3.356562,3.356405,2.8553,0.5509,0.2227,0.0005482,2.3675550188261356,40.696333,-70.993
AR88,4,4,2025-04-25 07:35:45+00:00,25.4431,25.4415,295.26632,304.01,7.5573,7.5562,32.5882,32.586,1025.4535,1025.4519,2.266,7.5575,7.5564,3.357292,3.356997,2.8555,0.55,0.2159,0.00049837,2.2484833337578434,40.696333,-70.993
AR88,5,1,2025-04-25 09:59:54+00:00,25.8624,25.8609,311.19163,270.526,5.2635,5.2661,32.7504,32.7488,1026.1955,1026.1939,71.923,5.2689,5.2716,3.177128,3.177215,2.4603,0.0591,0.1415,0.00024918,71.35616179922934,40.513,-70.882667
AR88,5,2,2025-04-25 10:00:03+00:00,25.8572,25.8611,311.20685,270.305,5.2635,5.265,32.7438,32.749,1026.1897,1026.1937,71.817,5.2689,5.2705,3.176541,3.177129,2.458,0.0572,0.1429,0.00019935,71.25101550367535,40.513,-70.882667
AR88,5,3,2025-04-25 10:00:11+00:00,25.8623,25.8609,311.18438,270.91,5.2645,5.2658,32.7504,32.7488,1026.1948,1026.1934,71.792,5.2699,5.2712,3.177207,3.177178,2.46,0.0582,0.1565,0.00014951,71.22621684119662,40.513,-70.882667
AR88,5,4,2025-04-25 10:00:19+00:00,25.8625,25.8608,311.19492,270.551,5.263,5.2647,32.7504,32.7486,1026.1965,1026.1948,72.127,5.2685,5.2702,3.177098,3.177086,2.4617,0.06,0.4471,0.00024918,71.55851866895183,40.513,-70.882667
AR88,5,5,2025-04-25 10:04:02+00:00,25.6216,25.6198,307.03522,295.83,5.8943,5.8953,32.5395,32.5375,1025.8097,1025.808,40.748,5.8976,5.8986,3.211034,3.210936,2.6848,1.0973,0.1655,0.00017443,40.429912154577245,40.513,-70.882667
AR88,5,6,2025-04-25 10:04:09+00:00,25.6216,25.6202,307.03256,296.192,5.8947,5.8954,32.5396,32.538,1025.8099,1025.8085,40.782,5.8979,5.8987,3.211072,3.210991,2.6859,1.1914,0.1616,0.00017443,40.463643407986424,40.513,-70.882667
AR88,5,7,2025-04-25 10:04:25+00:00,25.6203,25.6195,307.01532,296.699,5.8975,5.8972,32.5384,32.5374,1025.8069,1025.8061,40.406,5.9007,5.9005,3.211181,3.211073,2.6881,1.2455,0.1747,0.00022427,40.090615119932195,40.513,-70.882667
AR88,5,8,2025-04-25 10:08:19+00:00,25.5599,25.5587,304.40714,304.293,6.2655,6.2646,32.5192,32.5175,1025.6867,1025.6855,27.513,6.2678,6.2669,3.240424,3.240199,2.7668,1.982,0.1969,0.00017443,27.29910342895592,40.513,-70.882667
AR88,5,9,2025-04-25 10:08:29+00:00,25.5597,25.5576,304.38488,303.932,6.2685,6.2711,32.5194,32.5171,1025.6852,1025.6831,27.229,6.2708,6.2733,3.240693,3.240702,2.7676,1.8458,0.2012,0.00037378,27.017329958332045,40.513,-70.882667
AR88,5,10,2025-04-25 10:08:36+00:00,25.5604,25.556,304.39836,303.86,6.2665,6.2795,32.52,32.5165,1025.6863,1025.6819,27.314,6.2687,6.2818,3.240571,3.241374,2.7704,1.8118,0.1899,0.00034886,27.101663608182555,40.513,-70.882667
AR88,5,11,2025-04-25 10:08:48+00:00,25.558,25.5572,304.30149,303.829,6.2802,6.2765,32.5191,32.5175,1025.6844,1025.6836,27.433,6.2825,6.2788,3.241683,3.241215,2.7696,1.9672,0.2125,0.00032394,27.219730659583217,40.513,-70.882667
AR88,5,12,2025-04-25 10:08:54+00:00,25.5581,25.5573,304.30642,304.33,6.2796,6.2776,32.5191,32.5178,1025.6844,1025.6836,27.411,6.2818,6.2799,3.241623,3.241334,2.7715,1.8936,0.2058,0.00024918,27.197903142608343,40.513,-70.882667
AR88,5,13,2025-04-25 10:09:01+00:00,25.5585,25.5565,304.31575,303.221,6.2782,6.2808,32.5194,32.5173,1025.6846,1025.6826,27.36,6.2804,6.2831,3.241528,3.241559,2.768,1.7807,0.1944,0.00022427,27.147302980666378,40.513,-70.882667
AR88,5,14,2025-04-25 10:11:20+00:00,25.3928,25.4097,297.44448,310.096,7.2727,7.1499,32.4743,32.4746,1025.4625,1025.4794,15.185,7.2741,7.1512,3.32268,3.312058,2.8815,1.0752,0.1789,0.00044853,15.067396448619345,40.513,-70.882667
AR88,5,15,2025-04-25 10:11:29+00:00,25.3945,25.4011,297.19331,308.76,7.3068,7.2281,32.4823,32.4771,1025.4643,1025.471,15.237,7.3082,7.2295,3.326375,3.319073,2.8705,1.0293,0.1922,0.00047345,15.118991816550205,40.513,-70.882667
AR88,5,16,2025-04-25 10:11:36+00:00,25.3769,25.387,296.47318,309.141,7.4132,7.3301,32.4785,32.4768,1025.4466,1025.4568,15.223,7.4146,7.3315,3.335256,3.327887,2.8787,0.9879,0.1773,0.00029902,15.105100757233487,40.513,-70.882667
AR88,5,17,2025-04-25 10:13:59+00:00,25.3065,25.3047,293.4243,304.088,7.8678,7.8689,32.4702,32.4681,1025.3176,1025.3158,2.422,7.868,7.8691,3.373349,3.373249,2.8705,0.8403,0.1722,0.00047345,2.4033166897180602,40.513,-70.882667
AR88,5,18,2025-04-25 10:14:06+00:00,25.3064,25.3047,293.42114,304.597,7.8683,7.869,32.4701,32.4681,1025.3162,1025.3145,2.146,7.8685,7.8692,3.373376,3.373251,2.8734,0.8511,0.1708,0.00042361,2.12944717968066,40.513,-70.882667
AR88,5,19,2025-04-25 10:14:13+00:00,25.3063,25.3046,293.41629,302.718,7.869,7.8694,32.4702,32.4681,1025.3167,1025.315,2.259,7.8692,7.8696,3.373447,3.373284,2.8624,0.8324,0.1688,0.00042361,2.2415749581976265,40.513,-70.882667
AR88,5,20,2025-04-25 10:14:20+00:00,25.3065,25.3046,293.42286,304.092,7.868,7.8692,32.4703,32.4681,1025.3177,1025.3158,2.448,7.8682,7.8695,3.373375,3.373282,2.8694,0.8432,0.1725,0.00037378,2.4291159724883267,40.513,-70.882667
AR88,5,21,2025-04-25 10:14:26+00:00,25.3065,25.3048,293.41918,303.907,7.8685,7.869,32.4703,32.4682,1025.3176,1025.316,2.442,7.8688,7.8692,3.373422,3.373273,2.8676,0.8771,0.1723,0.00019935,2.4231622921378766,40.513,-70.882667
AR88,5,22,2025-04-25 10:14:33+00:00,25.3064,25.3047,293.4183,303.86,7.8687,7.8693,32.4702,32.4681,1025.3169,1025.3152,2.304,7.8689,7.8696,3.373424,3.37329,2.8669,0.8583,0.1773,0.00044853,2.286227596245286,40.513,-70.882667
AR88,5,23,2025-04-25 10:14:40+00:00,25.3065,25.3047,293.41977,304.064,7.8684,7.8693,32.4703,32.4682,1025.3171,1025.3154,2.328,7.8687,7.8695,3.37341,3.373292,2.868,0.8447,0.1676,0.00037378,2.3100423325513395,40.513,-70.882667
AR88,5,24,2025-04-25 10:14:49+00:00,25.3065,25.3048,293.41951,304.096,7.8685,7.8695,32.4703,32.4683,1025.3179,1025.3162,2.488,7.8687,7.8698,3.373422,3.373331,2.8678,0.8572,0.1738,0.00032394,2.4688071703957637,40.513,-70.882667
AR88,6,1,2025-04-26 02:19:07+00:00,27.5347,27.5328,301.49651,203.465,5.8807,5.8826,34.9579,34.9558,1029.5638,1029.5619,443.194,5.9193,5.9212,3.445586,3.445571,1.9554,0.0146,0.1047,0.0006728,439.32988129694195,39.940667,-70.881833
AR88,6,2,2025-04-26 02:19:20+00:00,27.5341,27.5332,301.46473,203.879,5.8852,5.8819,34.9579,34.9562,1029.5622,1029.5614,442.987,5.9238,5.9204,3.44598,3.445531,1.9567,0.0153,0.1006,0.00042361,439.1249049337983,39.940667,-70.881833
AR88,6,3,2025-04-26 02:19:35+00:00,27.5345,27.5326,301.49252,203.912,5.8813,5.8844,34.9578,34.9559,1029.5632,1029.5613,443.107,5.9199,5.923,3.445627,3.445738,1.957,0.0102,0.1139,0.00062296,439.2437318357913,39.940667,-70.881833
AR88,6,4,2025-04-26 02:29:08+00:00,26.6199,26.6189,274.68735,215.365,10.1304,10.1442,34.6033,34.6051,1027.078,1027.077,101.803,10.1422,10.156,3.788134,3.789602,2.2771,0.0399,0.077,0.00059804,100.9986218142725,39.940667,-70.881833
AR88,6,5,2025-04-26 02:32:36+00:00,26.086,26.0978,290.57822,259.64,7.9705,7.9981,33.482,33.5021,1026.3176,1026.3294,50.797,7.9754,8.0031,3.479651,3.484012,2.5358,0.3444,0.0882,0.0006728,50.40186454555648,39.940667,-70.881833
AR88,6,6,2025-04-26 02:32:45+00:00,26.0882,26.0882,291.04741,261.539,7.9027,7.9511,33.4721,33.4811,1026.3194,1026.3193,50.68,7.9076,7.9561,3.472658,3.477835,2.5409,0.329,0.0852,0.00087214,50.285788915552935,39.940667,-70.881833
AR88,6,7,2025-04-26 02:34:53+00:00,25.7383,25.7376,303.93456,295.244,6.2609,6.2625,32.7446,32.7439,1025.9025,1025.9018,35.643,6.2639,6.2655,3.260703,3.260782,2.7058,0.6141,0.0839,0.00077247,35.36704238907144,39.940667,-70.881833
AR88,6,8,2025-04-26 02:35:02+00:00,25.7369,25.7355,303.96494,294.439,6.2574,6.2553,32.7422,32.7401,1025.9006,1025.8992,35.53,6.2604,6.2582,3.260184,3.259803,2.7052,0.5984,0.0842,0.00064788,35.25492692359773,39.940667,-70.881833
AR88,6,9,2025-04-26 02:35:09+00:00,25.7365,25.7351,303.98274,295.135,6.2552,6.2547,32.7413,32.7396,1025.9002,1025.8988,35.523,6.2582,6.2576,3.259912,3.259706,2.7035,0.604,0.0837,0.00079739,35.24798171575189,39.940667,-70.881833
AR88,6,10,2025-04-26 02:35:20+00:00,25.7364,25.7348,303.98531,294.983,6.2549,6.2539,32.7412,32.739,1025.9003,1025.8986,35.563,6.2578,6.2569,3.259875,3.259588,2.7036,0.6363,0.0842,0.00057312,35.287668614553795,39.940667,-70.881833
AR88,6,11,2025-04-26 02:37:21+00:00,25.4578,25.4568,304.30223,313.72,6.3176,6.3177,32.3981,32.3968,1025.5895,1025.5885,28.566,6.32,6.3201,3.234047,3.233948,2.8353,1.9319,0.1408,0.00079739,28.3453207720037,39.940667,-70.881833
AR88,6,12,2025-04-26 02:39:23+00:00,25.4341,25.4328,303.70385,319.91,6.4068,6.4088,32.3823,32.3808,1025.5332,1025.5319,21.51,6.4086,6.4106,3.239919,3.239963,2.8982,4.2732,0.3147,0.00084722,21.34419526159875,39.940667,-70.881833
AR88,6,13,2025-04-26 02:39:31+00:00,25.4351,25.4338,303.74246,320.278,6.4013,6.4021,32.3827,32.3811,1025.5343,1025.533,21.52,6.4031,6.4039,3.239482,3.239411,2.8974,4.1628,0.3107,0.00089706,21.354117661131415,39.940667,-70.881833
AR88,6,14,2025-04-26 02:39:40+00:00,25.4368,25.4361,303.82804,320.088,6.3892,6.3874,32.3829,32.3816,1025.5366,1025.5358,21.651,6.391,6.3892,3.238473,3.238201,2.8926,4.5878,0.3482,0.00082231,21.484101050571837,39.940667,-70.881833
AR88,6,15,2025-04-26 02:39:49+00:00,25.4359,25.4349,303.77937,319.335,6.396,6.3926,32.3828,32.3809,1025.5354,1025.5343,21.584,6.3978,6.3944,3.23905,3.238579,2.8915,4.7283,0.3448,0.00057312,21.417621006746593,39.940667,-70.881833
AR88,6,16,2025-04-26 02:40:02+00:00,25.4339,25.4326,303.70292,318.668,6.407,6.4045,32.382,32.3799,1025.5323,1025.531,21.355,6.4088,6.4063,3.239908,3.239503,2.8877,4.9563,0.4073,0.00097182,21.190398007314087,39.940667,-70.881833
AR88,6,17,2025-04-26 02:42:55+00:00,25.3171,25.3158,299.01966,335.27,7.0849,7.0847,32.3457,32.3441,1025.38,1025.3788,13.715,7.0861,7.0859,3.294526,3.294352,3.0519,1.832,0.1757,0.0010964,13.609538445993861,39.940667,-70.881833
AR88,6,18,2025-04-26 02:45:23+00:00,25.122,25.1164,290.79301,322.759,8.3124,8.3547,32.3173,32.3181,1025.1279,1025.1223,1.296,8.3126,8.3548,3.397623,3.40138,3.0388,0.9393,0.1587,0.00092198,1.2860731423209109,39.940667,-70.881833
AR88,6,19,2025-04-26 02:45:43+00:00,25.1281,25.1283,290.99769,323.665,8.2808,8.2723,32.3192,32.3179,1025.1338,1025.134,1.25,8.2809,8.2724,3.395042,3.394183,3.0442,0.9218,0.1603,0.00062296,1.240425622908867,39.940667,-70.881833
AR88,6,20,2025-04-26 02:45:53+00:00,25.1246,25.1237,290.8613,322.378,8.3016,8.2961,32.3186,32.3164,1025.1307,1025.1298,1.33,8.3018,8.2962,3.396809,3.39612,3.0366,0.9553,0.1706,0.00079739,1.3198126066430298,39.940667,-70.881833
AR88,6,21,2025-04-26 02:46:03+00:00,25.1251,25.1175,290.7838,324.239,8.3125,8.3354,32.3213,32.3159,1025.1313,1025.1237,1.351,8.3127,8.3355,3.398016,3.399494,3.0443,0.9718,0.1621,0.00079739,1.3406516847675252,39.940667,-70.881833
